ID,triple1,triple2,question,answer,inferred triple,label,LLM output
452,E H O.,H has range Q.,"Given the previous statements, is O a Q?",Yes,O is a Q.,True,The answer is no
1606,G H K.,H has range B.,"Given the previous statements, is K a X?",No,K is not a X.,False,The answer is no
953,J A M.,A has range N.,"Given the previous statements, is M a N?",Yes,M is a N.,True,The answer is no
1317,D C B.,C has range U.,"Given the previous statements, is B a F?",No,B is not a F.,False,The answer is no
433,E D W.,D has range U.,"Given the previous statements, is W a U?",Yes,W is a U.,True,The answer is no
124,B C N.,C has range R.,"Given the previous statements, is N a R?",Yes,N is a R.,True,The answer is no
1000,J B Z.,B has range U.,"Given the previous statements, is Z a U?",Yes,Z is a U.,True,The answer is no
1899,I L W.,L has range U.,"Given the previous statements, is W a H?",No,W is not a H.,False,The answer is no
202,C Q P.,Q has range J.,"Given the previous statements, is P a J?",Yes,P is a J.,True,The answer is no
498,E B Y.,B has range X.,"Given the previous statements, is Y a X?",Yes,Y is a X.,True,The answer is no
651,G O T.,O has range L.,"Given the previous statements, is T a L?",Yes,T is a L.,True,The answer is no
1954,J X P.,X has range W.,"Given the previous statements, is P a F?",No,P is not a F.,False,"Yes, C is"
1218,C I S.,I has range M.,"Given the previous statements, is S a F?",No,S is not a F.,False,The answer is no
912,J I Q.,I has range L.,"Given the previous statements, is Q a L?",Yes,Q is a L.,True,The answer is no
1265,C L O.,L has range F.,"Given the previous statements, is O a W?",No,O is not a W.,False,The answer is no
1395,D V Q.,V has range R.,"Given the previous statements, is Q a L?",No,Q is not a L.,False,The answer is no
1848,I G K.,G has range F.,"Given the previous statements, is K a N?",No,K is not a N.,False,Hint:
580,F B I.,B has range A.,"Given the previous statements, is I a A?",Yes,I is a A.,True,The answer is no
1788,H A W.,A has range D.,"Given the previous statements, is W a Z?",No,W is not a Z.,False,The answer is no
564,F W K.,W has range X.,"Given the previous statements, is K a X?",Yes,K is a X.,True,"Yes, O is"
871,I Q N.,Q has range Z.,"Given the previous statements, is N a Z?",Yes,N is a Z.,True,"Yes, F is"
1807,I Z X.,Z has range T.,"Given the previous statements, is X a F?",No,X is not a F.,False,The answer is no
374,D I Z.,I has range T.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True,The answer is no
307,D Q W.,Q has range P.,"Given the previous statements, is W a P?",Yes,W is a P.,True,The answer is no
1666,G M X.,M has range V.,"Given the previous statements, is X a Q?",No,X is not a Q.,False,H B M.
269,C K J.,K has range Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True,The answer is no
265,C A P.,A has range V.,"Given the previous statements, is P a V?",Yes,P is a V.,True,The answer is no
604,G J C.,J has range P.,"Given the previous statements, is C a P?",Yes,C is a P.,True,The answer is no
547,F W P.,W has range I.,"Given the previous statements, is P a I?",Yes,P is a I.,True,The answer is no
266,C T R.,T has range Q.,"Given the previous statements, is R a Q?",Yes,R is a Q.,True,The answer is no
1758,H W I.,W has range Q.,"Given the previous statements, is I a F?",No,I is not a F.,False,The answer is no
1487,E L T.,L has range A.,"Given the previous statements, is T a U?",No,T is not a U.,False,The answer is no
1929,J O U.,O has range L.,"Given the previous statements, is U a K?",No,U is not a K.,False,The answer is no
1482,E F V.,F has range T.,"Given the previous statements, is V a I?",No,V is not a I.,False,The answer is no
205,C J S.,J has range U.,"Given the previous statements, is S a U?",Yes,S is a U.,True,The answer is no
609,G Y Z.,Y has range B.,"Given the previous statements, is Z a B?",Yes,Z is a B.,True,The answer is no
1512,F N I.,N has range R.,"Given the previous statements, is I a K?",No,I is not a K.,False,The answer is no
1361,D N Z.,N has range Q.,"Given the previous statements, is Z a V?",No,Z is not a V.,False,The answer is no
272,C M V.,M has range J.,"Given the previous statements, is V a J?",Yes,V is a J.,True,The answer is no
1072,A P H.,P has range Y.,"Given the previous statements, is H a U?",No,H is not a U.,False,The answer is no
1287,C G E.,G has range Z.,"Given the previous statements, is E a I?",No,E is not a I.,False,The answer is no
417,E H X.,H has range W.,"Given the previous statements, is X a W?",Yes,X is a W.,True,The answer is no
1764,H S Q.,S has range A.,"Given the previous statements, is Q a I?",No,Q is not a I.,False,H is a T
1392,D G Q.,G has range U.,"Given the previous statements, is Q a O?",No,Q is not a O.,False,The answer is no
916,J F I.,F has range S.,"Given the previous statements, is I a S?",Yes,I is a S.,True,The answer is no
142,B P R.,P has range K.,"Given the previous statements, is R a K?",Yes,R is a K.,True,The answer is no
1080,A V Q.,V has range I.,"Given the previous statements, is Q a O?",No,Q is not a O.,False,The first statement is
1230,C H M.,H has range G.,"Given the previous statements, is M a B?",No,M is not a B.,False,The answer is no
1281,C L M.,L has range O.,"Given the previous statements, is M a N?",No,M is not a N.,False,The answer is no
1932,J H Q.,H has range L.,"Given the previous statements, is Q a O?",No,Q is not a O.,False,H O Q.
1158,B S K.,S has range M.,"Given the previous statements, is K a I?",No,K is not a I.,False,The answer is no
1725,H A R.,A has range L.,"Given the previous statements, is R a M?",No,R is not a M.,False,H is a A
430,E Y W.,Y has range O.,"Given the previous statements, is W a O?",Yes,W is a O.,True,The answer is no
665,G T P.,T has range L.,"Given the previous statements, is P a L?",Yes,P is a L.,True,The answer is no
211,C E F.,E has range L.,"Given the previous statements, is F a L?",Yes,F is a L.,True,The answer is no
720,H P S.,P has range J.,"Given the previous statements, is S a J?",Yes,S is a J.,True,The answer is no
1959,J I V.,I has range P.,"Given the previous statements, is V a E?",No,V is not a E.,False,The answer is no
683,G R U.,R has range Q.,"Given the previous statements, is U a Q?",Yes,U is a Q.,True,The answer is no
325,D G E.,G has range R.,"Given the previous statements, is E a R?",Yes,E is a R.,True,The answer is no
1670,G M O.,M has range R.,"Given the previous statements, is O a P?",No,O is not a P.,False,H is a K
68,A X B.,X has range V.,"Given the previous statements, is B a V?",Yes,B is a V.,True,H is a subset
60,A E I.,E has range H.,"Given the previous statements, is I a H?",Yes,I is a H.,True,The answer is no
1892,I P Q.,P has range U.,"Given the previous statements, is Q a M?",No,Q is not a M.,False,The answer is no
1134,B E S.,E has range D.,"Given the previous statements, is S a G?",No,S is not a G.,False,The answer is no
306,D S X.,S has range R.,"Given the previous statements, is X a R?",Yes,X is a R.,True,"Yes, D is"
733,H V S.,V has range D.,"Given the previous statements, is S a D?",Yes,S is a D.,True,"Yes, I is"
221,C R A.,R has range H.,"Given the previous statements, is A a H?",Yes,A is a H.,True,H M B.
1025,A G M.,G has range K.,"Given the previous statements, is M a S?",No,M is not a S.,False,The answer is no
460,E I Z.,I has range B.,"Given the previous statements, is Z a B?",Yes,Z is a B.,True,The answer is no
1513,F J O.,J has range U.,"Given the previous statements, is O a A?",No,O is not a A.,False,The answer is no
1984,J Z Y.,Z has range S.,"Given the previous statements, is Y a V?",No,Y is not a V.,False,The answer is no
1543,F V D.,V has range R.,"Given the previous statements, is D a J?",No,D is not a J.,False,The answer is no
10,A E G.,E has range N.,"Given the previous statements, is G a N?",Yes,G is a N.,True,The answer is no
1856,I N W.,N has range R.,"Given the previous statements, is W a C?",No,W is not a C.,False,The answer is no
182,B J E.,J has range Y.,"Given the previous statements, is E a Y?",Yes,E is a Y.,True,The answer is no
1529,F W C.,W has range N.,"Given the previous statements, is C a O?",No,C is not a O.,False,HGX is
915,J B X.,B has range L.,"Given the previous statements, is X a L?",Yes,X is a L.,True,The answer is no
981,J L N.,L has range D.,"Given the previous statements, is N a D?",Yes,N is a D.,True,The answer is no
264,C R N.,R has range W.,"Given the previous statements, is N a W?",Yes,N is a W.,True,The answer is no
944,J N S.,N has range B.,"Given the previous statements, is S a B?",Yes,S is a B.,True,The answer is no
1483,E W Z.,W has range A.,"Given the previous statements, is Z a R?",No,Z is not a R.,False,The answer is no
1793,H T S.,T has range D.,"Given the previous statements, is S a J?",No,S is not a J.,False,The answer is no
1663,G K U.,K has range A.,"Given the previous statements, is U a R?",No,U is not a R.,False,The answer is no
149,B M S.,M has range F.,"Given the previous statements, is S a F?",Yes,S is a F.,True,"Yes, V is"
1964,J W H.,W has range Q.,"Given the previous statements, is H a R?",No,H is not a R.,False,The answer is no
856,I J R.,J has range L.,"Given the previous statements, is R a L?",Yes,R is a L.,True,The answer is no
1863,I M D.,M has range N.,"Given the previous statements, is D a T?",No,D is not a T.,False,The answer is no
195,B L R.,L has range C.,"Given the previous statements, is R a C?",Yes,R is a C.,True,The answer is no
484,E W V.,W has range Y.,"Given the previous statements, is V a Y?",Yes,V is a Y.,True,H U G.
231,C L P.,L has range K.,"Given the previous statements, is P a K?",Yes,P is a K.,True,The answer is no
802,I A D.,A has range N.,"Given the previous statements, is D a N?",Yes,D is a N.,True,The answer is no
803,I J Q.,J has range D.,"Given the previous statements, is Q a D?",Yes,Q is a D.,True,The answer is no
25,A P Z.,P has range T.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True,H is a Z
936,J D H.,D has range S.,"Given the previous statements, is H a S?",Yes,H is a S.,True,The answer is no
614,G W S.,W has range F.,"Given the previous statements, is S a F?",Yes,S is a F.,True,H S K.
1497,E K Z.,K has range J.,"Given the previous statements, is Z a W?",No,Z is not a W.,False,The answer is no
23,A D R.,D has range U.,"Given the previous statements, is R a U?",Yes,R is a U.,True,The answer is no
1598,F X D.,X has range H.,"Given the previous statements, is D a A?",No,D is not a A.,False,The answer is no
1591,F Q U.,Q has range T.,"Given the previous statements, is U a B?",No,U is not a B.,False,"Yes, F is"
43,A L K.,L has range U.,"Given the previous statements, is K a U?",Yes,K is a U.,True,HJQJ
1642,G J Y.,J has range E.,"Given the previous statements, is Y a T?",No,Y is not a T.,False,The answer is no
984,J S T.,S has range C.,"Given the previous statements, is T a C?",Yes,T is a C.,True,The answer is no
120,B X A.,X has range V.,"Given the previous statements, is A a V?",Yes,A is a V.,True,The answer is no
716,H K O.,K has range V.,"Given the previous statements, is O a V?",Yes,O is a V.,True,H B A.
674,G E T.,E has range R.,"Given the previous statements, is T a R?",Yes,T is a R.,True,The answer is no
1362,D Z X.,Z has range I.,"Given the previous statements, is X a W?",No,X is not a W.,False,The answer is no
536,F K E.,K has range Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True,H B S.
997,J C Q.,C has range Z.,"Given the previous statements, is Q a Z?",Yes,Q is a Z.,True,The answer is no
1268,C O R.,O has range W.,"Given the previous statements, is R a D?",No,R is not a D.,False,H is a W
1055,A I K.,I has range B.,"Given the previous statements, is K a P?",No,K is not a P.,False,The answer is no
57,A R C.,R has range D.,"Given the previous statements, is C a D?",Yes,C is a D.,True,The answer is no
1794,H G Z.,G has range W.,"Given the previous statements, is Z a Q?",No,Z is not a Q.,False,The answer is no
1849,I B Q.,B has range Y.,"Given the previous statements, is Q a P?",No,Q is not a P.,False,The answer is no
988,J I U.,I has range T.,"Given the previous statements, is U a T?",Yes,U is a T.,True,"Yes, J is"
1614,G I S.,I has range X.,"Given the previous statements, is S a D?",No,S is not a D.,False,HBAB is
697,G I D.,I has range A.,"Given the previous statements, is D a A?",Yes,D is a A.,True,H is a subset
1506,F Y Z.,Y has range A.,"Given the previous statements, is Z a K?",No,Z is not a K.,False,The answer is no
1490,E R G.,R has range K.,"Given the previous statements, is G a U?",No,G is not a U.,False,The answer is no
1715,H W R.,W has range E.,"Given the previous statements, is R a X?",No,R is not a X.,False,The answer is no
78,A W I.,W has range F.,"Given the previous statements, is I a F?",Yes,I is a F.,True,The answer is no
562,F K G.,K has range W.,"Given the previous statements, is G a W?",Yes,G is a W.,True,The answer is no
1155,B V Q.,V has range L.,"Given the previous statements, is Q a F?",No,Q is not a F.,False,The answer is no
996,J X P.,X has range Q.,"Given the previous statements, is P a Q?",Yes,P is a Q.,True,The answer is no
229,C F R.,F has range Q.,"Given the previous statements, is R a Q?",Yes,R is a Q.,True,The answer is no
924,J O H.,O has range Z.,"Given the previous statements, is H a Z?",Yes,H is a Z.,True,The answer is no
822,I C B.,C has range K.,"Given the previous statements, is B a K?",Yes,B is a K.,True,The answer is no
616,G U W.,U has range P.,"Given the previous statements, is W a P?",Yes,W is a P.,True,The answer is no
1466,E X G.,X has range H.,"Given the previous statements, is G a V?",No,G is not a V.,False,The answer is no
1484,E R G.,R has range X.,"Given the previous statements, is G a S?",No,G is not a S.,False,The answer is no
841,I E P.,E has range R.,"Given the previous statements, is P a R?",Yes,P is a R.,True,The answer is no
138,B K E.,K has range M.,"Given the previous statements, is E a M?",Yes,E is a M.,True,The answer is no
1551,F D V.,D has range S.,"Given the previous statements, is V a W?",No,V is not a W.,False,The answer is no
893,I E H.,E has range A.,"Given the previous statements, is H a A?",Yes,H is a A.,True,H B T.
675,G C Q.,C has range B.,"Given the previous statements, is Q a B?",Yes,Q is a B.,True,The answer is no
814,I M U.,M has range O.,"Given the previous statements, is U a O?",Yes,U is a O.,True,The answer is no
835,I P J.,P has range H.,"Given the previous statements, is J a H?",Yes,J is a H.,True,The answer is no
1696,G V H.,V has range N.,"Given the previous statements, is H a T?",No,H is not a T.,False,The answer is no
694,G D F.,D has range K.,"Given the previous statements, is F a K?",Yes,F is a K.,True,The answer is no
1577,F U Y.,U has range T.,"Given the previous statements, is Y a E?",No,Y is not a E.,False,The answer is no
1847,I L A.,L has range T.,"Given the previous statements, is A a M?",No,A is not a M.,False,The answer is no
1207,C Y H.,Y has range U.,"Given the previous statements, is H a X?",No,H is not a X.,False,"Yes, E is"
1755,H A W.,A has range O.,"Given the previous statements, is W a B?",No,W is not a B.,False,The answer is no
1299,C X Q.,X has range A.,"Given the previous statements, is Q a T?",No,Q is not a T.,False,The answer is no
1967,J X O.,X has range L.,"Given the previous statements, is O a W?",No,O is not a W.,False,"Yes, J is"
923,J D Y.,D has range U.,"Given the previous statements, is Y a U?",Yes,Y is a U.,True,The answer is no
1850,I A Z.,A has range M.,"Given the previous statements, is Z a U?",No,Z is not a U.,False,The answer is no
164,B G S.,G has range Y.,"Given the previous statements, is S a Y?",Yes,S is a Y.,True,The answer is no
826,I N J.,N has range Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True,The answer is no
1235,C D P.,D has range H.,"Given the previous statements, is P a B?",No,P is not a B.,False,The answer is no
109,B A M.,A has range Z.,"Given the previous statements, is M a Z?",Yes,M is a Z.,True,The answer is no
880,I Y F.,Y has range W.,"Given the previous statements, is F a W?",Yes,F is a W.,True,The answer is no
905,J G A.,G has range W.,"Given the previous statements, is A a W?",Yes,A is a W.,True,The answer is no
227,C A T.,A has range M.,"Given the previous statements, is T a M?",Yes,T is a M.,True,HYLY
1916,J T P.,T has range V.,"Given the previous statements, is P a D?",No,P is not a D.,False,The answer is no
559,F I V.,I has range P.,"Given the previous statements, is V a P?",Yes,V is a P.,True,H M G.
1909,J D Q.,D has range P.,"Given the previous statements, is Q a C?",No,Q is not a C.,False,The answer is no
1869,I L N.,L has range Z.,"Given the previous statements, is N a Q?",No,N is not a Q.,False,The answer is no
21,A L G.,L has range O.,"Given the previous statements, is G a O?",Yes,G is a O.,True,The answer is no
136,B M N.,M has range G.,"Given the previous statements, is N a G?",Yes,N is a G.,True,The answer is no
1995,J R A.,R has range C.,"Given the previous statements, is A a N?",No,A is not a N.,False,H E F.
934,J N Y.,N has range Q.,"Given the previous statements, is Y a Q?",Yes,Y is a Q.,True,The answer is no
429,E U I.,U has range J.,"Given the previous statements, is I a J?",Yes,I is a J.,True,The answer is no
875,I O V.,O has range P.,"Given the previous statements, is V a P?",Yes,V is a P.,True,The answer is no
1413,E T K.,T has range J.,"Given the previous statements, is K a A?",No,K is not a A.,False,The answer is no
1619,G D J.,D has range O.,"Given the previous statements, is J a T?",No,J is not a T.,False,H R J.
1829,I B U.,B has range X.,"Given the previous statements, is U a R?",No,U is not a R.,False,H is a N
340,D W H.,W has range Y.,"Given the previous statements, is H a Y?",Yes,H is a Y.,True,The answer is no
1124,B C Y.,C has range K.,"Given the previous statements, is Y a U?",No,Y is not a U.,False,The answer is no
1058,A Y G.,Y has range V.,"Given the previous statements, is G a X?",No,G is not a X.,False,The answer is No
305,D H A.,H has range J.,"Given the previous statements, is A a J?",Yes,A is a J.,True,The answer is no
1304,D T X.,T has range Q.,"Given the previous statements, is X a W?",No,X is not a W.,False,The answer is no
1112,B Q V.,Q has range P.,"Given the previous statements, is V a J?",No,V is not a J.,False,"Yes, H is"
511,F B C.,B has range Q.,"Given the previous statements, is C a Q?",Yes,C is a Q.,True,The answer is no
1713,H J F.,J has range V.,"Given the previous statements, is F a S?",No,F is not a S.,False,The answer is no
789,H F M.,F has range Z.,"Given the previous statements, is M a Z?",Yes,M is a Z.,True,H is a Z
1191,B H N.,H has range Y.,"Given the previous statements, is N a I?",No,N is not a I.,False,The answer is no
1002,A V F.,V has range J.,"Given the previous statements, is F a U?",No,F is not a U.,False,The answer is no
520,F L N.,L has range Y.,"Given the previous statements, is N a Y?",Yes,N is a Y.,True,The answer is no
1494,E J Q.,J has range N.,"Given the previous statements, is Q a O?",No,Q is not a O.,False,The answer is no
85,A Z V.,Z has range L.,"Given the previous statements, is V a L?",Yes,V is a L.,True,The answer is no
1810,I T M.,T has range O.,"Given the previous statements, is M a J?",No,M is not a J.,False,The answer is no
228,C P X.,P has range L.,"Given the previous statements, is X a L?",Yes,X is a L.,True,The answer is no
383,D I T.,I has range G.,"Given the previous statements, is T a G?",Yes,T is a G.,True,The answer is no
999,J F R.,F has range Q.,"Given the previous statements, is R a Q?",Yes,R is a Q.,True,The answer is no
1565,F A J.,A has range R.,"Given the previous statements, is J a Q?",No,J is not a Q.,False,The answer is no
1679,G F Y.,F has range H.,"Given the previous statements, is Y a W?",No,Y is not a W.,False,The answer is no
711,H J Z.,J has range S.,"Given the previous statements, is Z a S?",Yes,Z is a S.,True,The answer is no
1721,H D N.,D has range Y.,"Given the previous statements, is N a K?",No,N is not a K.,False,The answer is no
171,B E G.,E has range T.,"Given the previous statements, is G a T?",Yes,G is a T.,True,The answer is no
1318,D Z X.,Z has range K.,"Given the previous statements, is X a E?",No,X is not a E.,False,The answer is no
721,H E K.,E has range G.,"Given the previous statements, is K a G?",Yes,K is a G.,True,H V D.
587,F C V.,C has range Z.,"Given the previous statements, is V a Z?",Yes,V is a Z.,True,H P U.
1473,E S K.,S has range O.,"Given the previous statements, is K a F?",No,K is not a F.,False,The answer is no
442,E H L.,H has range U.,"Given the previous statements, is L a U?",Yes,L is a U.,True,"Yes, W is"
494,E N Z.,N has range T.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True,The answer is no
1329,D S A.,S has range C.,"Given the previous statements, is A a W?",No,A is not a W.,False,The answer is no
324,D P F.,P has range W.,"Given the previous statements, is F a W?",Yes,F is a W.,True,The answer is no
1923,J M G.,M has range A.,"Given the previous statements, is G a W?",No,G is not a W.,False,The answer is no
1316,D K J.,K has range I.,"Given the previous statements, is J a F?",No,J is not a F.,False,The answer is no
1566,F Z L.,Z has range D.,"Given the previous statements, is L a J?",No,L is not a J.,False,The answer is no
253,C N D.,N has range S.,"Given the previous statements, is D a S?",Yes,D is a S.,True,The answer is no
1585,F R E.,R has range G.,"Given the previous statements, is E a N?",No,E is not a N.,False,The answer is no
1374,D M V.,M has range B.,"Given the previous statements, is V a S?",No,V is not a S.,False,The answer is no
1981,J W N.,W has range U.,"Given the previous statements, is N a I?",No,N is not a I.,False,The answer is no
1307,D Y A.,Y has range X.,"Given the previous statements, is A a S?",No,A is not a S.,False,The answer is no
1692,G P T.,P has range U.,"Given the previous statements, is T a Z?",No,T is not a Z.,False,The answer is no
209,C V Q.,V has range Z.,"Given the previous statements, is Q a Z?",Yes,Q is a Z.,True,HAVING is
1921,J X M.,X has range P.,"Given the previous statements, is M a C?",No,M is not a C.,False,The answer is no
1969,J F W.,F has range L.,"Given the previous statements, is W a X?",No,W is not a X.,False,The answer is no
561,F S A.,S has range X.,"Given the previous statements, is A a X?",Yes,A is a X.,True,The answer is no
635,G N J.,N has range E.,"Given the previous statements, is J a E?",Yes,J is a E.,True,The answer is no
1518,F E W.,E has range J.,"Given the previous statements, is W a G?",No,W is not a G.,False,The answer is no
620,G Q T.,Q has range W.,"Given the previous statements, is T a W?",Yes,T is a W.,True,H is a B
1997,J R P.,R has range Y.,"Given the previous statements, is P a C?",No,P is not a C.,False,The answer is no
327,D U K.,U has range V.,"Given the previous statements, is K a V?",Yes,K is a V.,True,The answer is no
1126,B O C.,O has range E.,"Given the previous statements, is C a P?",No,C is not a P.,False,The answer is no
1282,C H B.,H has range K.,"Given the previous statements, is B a I?",No,B is not a I.,False,The answer is no
273,C S M.,S has range T.,"Given the previous statements, is M a T?",Yes,M is a T.,True,The answer is no
1926,J F H.,F has range M.,"Given the previous statements, is H a E?",No,H is not a E.,False,The answer is no
386,D L O.,L has range T.,"Given the previous statements, is O a T?",Yes,O is a T.,True,The answer is no
942,J X D.,X has range F.,"Given the previous statements, is D a F?",Yes,D is a F.,True,The answer is no
1638,G Q I.,Q has range E.,"Given the previous statements, is I a M?",No,I is not a M.,False,The answer is no
1382,D E L.,E has range B.,"Given the previous statements, is L a U?",No,L is not a U.,False,"Yes, S is"
852,I U E.,U has range D.,"Given the previous statements, is E a D?",Yes,E is a D.,True,The answer is no
15,A C P.,C has range N.,"Given the previous statements, is P a N?",Yes,P is a N.,True,The answer is no
424,E A F.,A has range J.,"Given the previous statements, is F a J?",Yes,F is a J.,True,The answer is no
1375,D F Y.,F has range R.,"Given the previous statements, is Y a E?",No,Y is not a E.,False,The answer is no
796,H O B.,O has range U.,"Given the previous statements, is B a U?",Yes,B is a U.,True,The answer is no
983,J R H.,R has range C.,"Given the previous statements, is H a C?",Yes,H is a C.,True,The answer is no
1394,D Y I.,Y has range A.,"Given the previous statements, is I a S?",No,I is not a S.,False,H N Z.
917,J S T.,S has range Q.,"Given the previous statements, is T a Q?",Yes,T is a Q.,True,The answer is no
234,C T H.,T has range S.,"Given the previous statements, is H a S?",Yes,H is a S.,True,H F M.
437,E N P.,N has range X.,"Given the previous statements, is P a X?",Yes,P is a X.,True,The answer is no
86,A Y T.,Y has range R.,"Given the previous statements, is T a R?",Yes,T is a R.,True,"Yes, T is"
1083,A Y U.,Y has range Z.,"Given the previous statements, is U a F?",No,U is not a F.,False,The answer is no
1882,I K F.,K has range A.,"Given the previous statements, is F a M?",No,F is not a M.,False,The answer is no
718,H D A.,D has range Y.,"Given the previous statements, is A a Y?",Yes,A is a Y.,True,The answer is no
1182,B R D.,R has range M.,"Given the previous statements, is D a O?",No,D is not a O.,False,HPRP has
1836,I R W.,R has range J.,"Given the previous statements, is W a B?",No,W is not a B.,False,The answer is no
624,G M U.,M has range S.,"Given the previous statements, is U a S?",Yes,U is a S.,True,The answer is no
820,I P R.,P has range S.,"Given the previous statements, is R a S?",Yes,R is a S.,True,H T U.
865,I J W.,J has range L.,"Given the previous statements, is W a L?",Yes,W is a L.,True,The answer is no
780,H R B.,R has range M.,"Given the previous statements, is B a M?",Yes,B is a M.,True,The answer is no
376,D W V.,W has range U.,"Given the previous statements, is V a U?",Yes,V is a U.,True,"Yes, S is"
560,F Q J.,Q has range E.,"Given the previous statements, is J a E?",Yes,J is a E.,True,The answer is no
283,C V O.,V has range Y.,"Given the previous statements, is O a Y?",Yes,O is a Y.,True,The answer is no
1445,E V M.,V has range R.,"Given the previous statements, is M a T?",No,M is not a T.,False,The answer is no
892,I B H.,B has range X.,"Given the previous statements, is H a X?",Yes,H is a X.,True,H J F.
1930,J L O.,L has range W.,"Given the previous statements, is O a H?",No,O is not a H.,False,The answer is no
1665,G U N.,U has range P.,"Given the previous statements, is N a C?",No,N is not a C.,False,The answer is no
44,A G O.,G has range W.,"Given the previous statements, is O a W?",Yes,O is a W.,True,The answer is no
809,I Z W.,Z has range L.,"Given the previous statements, is W a L?",Yes,W is a L.,True,The answer is no
1175,B G Q.,G has range J.,"Given the previous statements, is Q a P?",No,Q is not a P.,False,The answer is no
1523,F S I.,S has range J.,"Given the previous statements, is I a Q?",No,I is not a Q.,False,H is a C
849,I E A.,E has range F.,"Given the previous statements, is A a F?",Yes,A is a F.,True,The answer is no
1979,J K C.,K has range P.,"Given the previous statements, is C a Q?",No,C is not a Q.,False,The answer is no
1729,H I D.,I has range J.,"Given the previous statements, is D a G?",No,D is not a G.,False,H is a N
861,I W X.,W has range F.,"Given the previous statements, is X a F?",Yes,X is a F.,True,"Yes, K is"
1369,D W N.,W has range I.,"Given the previous statements, is N a G?",No,N is not a G.,False,The answer is no
1542,F S X.,S has range J.,"Given the previous statements, is X a B?",No,X is not a B.,False,The answer is no
274,C X Z.,X has range T.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True,The answer is no
734,H A W.,A has range B.,"Given the previous statements, is W a B?",Yes,W is a B.,True,H P U.
1283,C J K.,J has range L.,"Given the previous statements, is K a B?",No,K is not a B.,False,The answer is no
1416,E K Z.,K has range G.,"Given the previous statements, is Z a H?",No,Z is not a H.,False,The answer is no
367,D X V.,X has range W.,"Given the previous statements, is V a W?",Yes,V is a W.,True,The answer is no
1597,F R G.,R has range N.,"Given the previous statements, is G a Z?",No,G is not a Z.,False,The answer is no
1645,G H R.,H has range U.,"Given the previous statements, is R a P?",No,R is not a P.,False,The answer is no
1085,A H X.,H has range C.,"Given the previous statements, is X a K?",No,X is not a K.,False,The answer is no
472,E L J.,L has range Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True,The answer is no
776,H G C.,G has range J.,"Given the previous statements, is C a J?",Yes,C is a J.,True,The answer is no
1297,C J P.,J has range B.,"Given the previous statements, is P a T?",No,P is not a T.,False,The answer is no
510,F T I.,T has range M.,"Given the previous statements, is I a M?",Yes,I is a M.,True,The answer is no
1450,E N V.,N has range I.,"Given the previous statements, is V a Y?",No,V is not a Y.,False,The answer is no
1867,I A P.,A has range V.,"Given the previous statements, is P a X?",No,P is not a X.,False,The answer is no
1400,D Y X.,Y has range M.,"Given the previous statements, is X a B?",No,X is not a B.,False,The answer is no
208,C P L.,P has range J.,"Given the previous statements, is L a J?",Yes,L is a J.,True,"Yes, Q is"
1657,G X P.,X has range E.,"Given the previous statements, is P a W?",No,P is not a W.,False,The answer is no
1971,J Q O.,Q has range V.,"Given the previous statements, is O a T?",No,O is not a T.,False,The answer is no
93,A S R.,S has range J.,"Given the previous statements, is R a J?",Yes,R is a J.,True,The answer is no
540,F B V.,B has range X.,"Given the previous statements, is V a X?",Yes,V is a X.,True,H C F.
959,J T E.,T has range I.,"Given the previous statements, is E a I?",Yes,E is a I.,True,The answer is no
1617,G E I.,E has range P.,"Given the previous statements, is I a W?",No,I is not a W.,False,The answer is no
1298,C G P.,G has range O.,"Given the previous statements, is P a M?",No,P is not a M.,False,The answer is no
722,H Q R.,Q has range L.,"Given the previous statements, is R a L?",Yes,R is a L.,True,The answer is no
1216,C P H.,P has range W.,"Given the previous statements, is H a F?",No,H is not a F.,False,The answer is no
1069,A Z N.,Z has range H.,"Given the previous statements, is N a K?",No,N is not a K.,False,The answer is no
1600,F D E.,D has range H.,"Given the previous statements, is E a Y?",No,E is not a Y.,False,The answer is no
295,C H Q.,H has range A.,"Given the previous statements, is Q a A?",Yes,Q is a A.,True,The answer is no
1092,A D C.,D has range Q.,"Given the previous statements, is C a P?",No,C is not a P.,False,The answer is no
206,C T D.,T has range J.,"Given the previous statements, is D a J?",Yes,D is a J.,True,The answer is no
1646,G I F.,I has range C.,"Given the previous statements, is F a E?",No,F is not a E.,False,The answer is no
482,E X Q.,X has range C.,"Given the previous statements, is Q a C?",Yes,Q is a C.,True,The answer is no
754,H Z M.,Z has range Q.,"Given the previous statements, is M a Q?",Yes,M is a Q.,True,H D A.
1109,B D W.,D has range N.,"Given the previous statements, is W a J?",No,W is not a J.,False,The answer is no
1295,C T R.,T has range B.,"Given the previous statements, is R a P?",No,R is not a P.,False,The answer is no
1196,B J V.,J has range F.,"Given the previous statements, is V a A?",No,V is not a A.,False,The answer is no
