ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
133,Apollos birthYear 0001.,Quartus birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Apollos the same as Quartus?",Yes,Apollos is the same as Quartus.,True,No
1762,USS Detroit topSpeed 31.484.,Cachalot-class submarine topSpeed 80000.0.,topSpeed is a functional property.,"Given the previous statements, is USS Detroit the same as Cachalot-class submarine?",No,USS Detroit is not the same as Cachalot-class submarine.,False,USS
735,Delhi-class destroyer topSpeed 59.264.,Cabrini-class patrol boat topSpeed 59.264.,topSpeed is a functional property.,"Given the previous statements, is Delhi-class destroyer the same as Cabrini-class patrol boat?",Yes,Delhi-class destroyer is the same as Cabrini-class patrol boat.,True,No
1769,USS Dynamic topSpeed 31.484.,Cachalot-class submarine topSpeed 2.68.,topSpeed is a functional property.,"Given the previous statements, is USS Dynamic the same as Cachalot-class submarine?",No,USS Dynamic is not the same as Cachalot-class submarine.,False,USS
501,Carl Limberger height 0.0.,Carlos Small height 0.0.,height is a functional property.,"Given the previous statements, is Carl Limberger the same as Carlos Small?",Yes,Carl Limberger is the same as Carlos Small.,True,No
553,Pressmennan Lake length 2000.0.,Cabahan length 2000.0.,length is a functional property.,"Given the previous statements, is Pressmennan Lake the same as Cabahan?",Yes,Pressmennan Lake is the same as Cabahan.,True,No
188,Colin Hanlon birthYear 0001.,Barnabas birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Colin Hanlon the same as Barnabas?",Yes,Colin Hanlon is the same as Barnabas.,True,No
1505,Cassandra Kirkland height 0.0.,Carlos Small height 0065-04-28.,height is a functional property.,"Given the previous statements, is Cassandra Kirkland the same as Carlos Small?",No,Cassandra Kirkland is not the same as Carlos Small.,False,No
486,Preslav Borukov height 0.0.,Carl Limberger height 0.0.,height is a functional property.,"Given the previous statements, is Preslav Borukov the same as Carl Limberger?",Yes,Preslav Borukov is the same as Carl Limberger.,True,No
589,USS L-7 length 50.292.,Cabalva length 50.292.,length is a functional property.,"Given the previous statements, is USS L-7 the same as Cabalva?",Yes,USS L-7 is the same as Cabalva.,True,No
1628,Cal Islet populationTotal 0.,"Cadia, New South Wales populationTotal 2e+07.",populationTotal is a functional property.,"Given the previous statements, is Cal Islet the same as Cadia, New South Wales?",No,"Cal Islet is not the same as Cadia, New South Wales.",False,No
1383,Evdokimov diameter 50000.0.,Cailleux diameter 107775.0.,diameter is a functional property.,"Given the previous statements, is Evdokimov the same as Cailleux?",No,Evdokimov is not the same as Cailleux.,False,Ev
44,André Neury birthDate 1921-09-03.,Cab Kaye birthDate 1921-09-03.,birthDate is a functional property.,"Given the previous statements, is André Neury the same as Cab Kaye?",Yes,André Neury is the same as Cab Kaye.,True,No
1454,Roy Emerson height 0.0.,Capitan Petchyindee Academy height 23.5.,height is a functional property.,"Given the previous statements, is Roy Emerson the same as Capitan Petchyindee Academy?",No,Roy Emerson is not the same as Capitan Petchyindee Academy.,False,No
456,Samy Sana height 0.0.,Capitan Petchyindee Academy height 0.0.,height is a functional property.,"Given the previous statements, is Samy Sana the same as Capitan Petchyindee Academy?",Yes,Samy Sana is the same as Capitan Petchyindee Academy.,True,No
670,Caher Island populationTotal 0.,Cal Islet populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Caher Island the same as Cal Islet?",Yes,Caher Island is the same as Cal Islet.,True,No
1540,Samy Sana height 0.0.,Carly McNaul height 19.446.,height is a functional property.,"Given the previous statements, is Samy Sana the same as Carly McNaul?",No,Samy Sana is not the same as Carly McNaul.,False,No
636,"Campbelltown, Guyana populationTotal 0.","Cadia, New South Wales populationTotal 0.",populationTotal is a functional property.,"Given the previous statements, is Campbelltown, Guyana the same as Cadia, New South Wales?",Yes,"Campbelltown, Guyana is the same as Cadia, New South Wales.",True,No
962,Emeline Island width 320.0.,Caballo Island width 320.0.,width is a functional property.,"Given the previous statements, is Emeline Island the same as Caballo Island?",Yes,Emeline Island is the same as Caballo Island.,True,No
1242,Carmen A. Miró deathYear 2022.,Cabo Anselmo deathYear 9.2125E8.,deathYear is a functional property.,"Given the previous statements, is Carmen A. Miró the same as Cabo Anselmo?",No,Carmen A. Miró is not the same as Cabo Anselmo.,False,No
1007,Livingstone Puckerin birthDate 1969-06-19.,CaMia Hopson birthDate 3.2e+08.,birthDate is a functional property.,"Given the previous statements, is Livingstone Puckerin the same as CaMia Hopson?",No,Livingstone Puckerin is not the same as CaMia Hopson.,False,No
1992,Juba Solar Power Station installedCapacity 2e+07.,Calasparra Photovoltaic Power Plant installedCapacity 2000-03-26.,installedCapacity is a functional property.,"Given the previous statements, is Juba Solar Power Station the same as Calasparra Photovoltaic Power Plant?",No,Juba Solar Power Station is not the same as Calasparra Photovoltaic Power Plant.,False,No
1882,Carlos Tejeda weight 96000.0.,Cadan Murley weight 1969-06-19.,weight is a functional property.,"Given the previous statements, is Carlos Tejeda the same as Cadan Murley?",No,Carlos Tejeda is not the same as Cadan Murley.,False,No
1208,Yūko Natsuyoshi birthYear 0001.,Bartholomew the Apostle birthYear 2022-10-13.,birthYear is a functional property.,"Given the previous statements, is Yūko Natsuyoshi the same as Bartholomew the Apostle?",No,Yūko Natsuyoshi is not the same as Bartholomew the Apostle.,False,No
1335,Rosina Galli deathYear 1969.,Cacilda Becker deathYear 0.0.,deathYear is a functional property.,"Given the previous statements, is Rosina Galli the same as Cacilda Becker?",No,Rosina Galli is not the same as Cacilda Becker.,False,No
1542,Crucible latestReleaseDate 2020-09-11.,CaRMetal latestReleaseDate 2017-04-18.,latestReleaseDate is a functional property.,"Given the previous statements, is Crucible the same as CaRMetal?",No,Crucible is not the same as CaRMetal.,False,No
1784,USS Gannet topSpeed 24.076.,Cadmus-class sloop topSpeed 3.04391E8.,topSpeed is a functional property.,"Given the previous statements, is USS Gannet the same as Cadmus-class sloop?",No,USS Gannet is not the same as Cadmus-class sloop.,False,No
86,Mercedes-Benz W124  2.3 8V  1 acceleration 10.4.,Renault Koleos  First generation HY  1  2.0 L dCi  1 acceleration 10.4.,acceleration is a functional property.,"Given the previous statements, is Mercedes-Benz W124  2.3 8V  1 the same as Renault Koleos  First generation HY  1  2.0 L dCi  1?",Yes,Mercedes-Benz W124  2.3 8V  1 is the same as Renault Koleos  First generation HY  1  2.0 L dCi  1.,True,The
1210,Quartus birthYear 0001.,Anna the Prophetess birthYear 149144.0.,birthYear is a functional property.,"Given the previous statements, is Quartus the same as Anna the Prophetess?",No,Quartus is not the same as Anna the Prophetess.,False,Quart
1898,Rory Scannell weight 96000.0.,Cadan Murley weight 0.0035.,weight is a functional property.,"Given the previous statements, is Rory Scannell the same as Cadan Murley?",No,Rory Scannell is not the same as Cadan Murley.,False,No
1237,Carleton Varney deathYear 2022.,Cabo Anselmo deathYear 372861.0.,deathYear is a functional property.,"Given the previous statements, is Carleton Varney the same as Cabo Anselmo?",No,Carleton Varney is not the same as Cabo Anselmo.,False,No
152,Anu Ramamoorthy birthYear 0001.,Merritt k birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Anu Ramamoorthy the same as Merritt k?",Yes,Anu Ramamoorthy is the same as Merritt k.,True,No
313,Robert Maheu deathYear 2008.,Cachupoy deathYear 2008.,deathYear is a functional property.,"Given the previous statements, is Robert Maheu the same as Cachupoy?",Yes,Robert Maheu is the same as Cachupoy.,True,No
269,Carol Lynley deathYear 2019.,Cacho Castaña deathYear 2019.,deathYear is a functional property.,"Given the previous statements, is Carol Lynley the same as Cacho Castaña?",Yes,Carol Lynley is the same as Cacho Castaña.,True,No
446,Robert Stanton height 0.0.,Capitan Petchyindee Academy height 0.0.,height is a functional property.,"Given the previous statements, is Robert Stanton the same as Capitan Petchyindee Academy?",Yes,Robert Stanton is the same as Capitan Petchyindee Academy.,True,No
1591,USS Marathon length 50.292.,Cabalva length 353.0.,length is a functional property.,"Given the previous statements, is USS Marathon the same as Cabalva?",No,USS Marathon is not the same as Cabalva.,False,No
665,Capel Celyn populationTotal 0.,Caher Island populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Capel Celyn the same as Caher Island?",Yes,Capel Celyn is the same as Caher Island.,True,No
1895,Ron McKeown weight 96000.0.,Cadan Murley weight 372861.0.,weight is a functional property.,"Given the previous statements, is Ron McKeown the same as Cadan Murley?",No,Ron McKeown is not the same as Cadan Murley.,False,No
775,Sandown-class minehunter topSpeed 24.076.,Cadmus-class sloop topSpeed 24.076.,topSpeed is a functional property.,"Given the previous statements, is Sandown-class minehunter the same as Cadmus-class sloop?",Yes,Sandown-class minehunter is the same as Cadmus-class sloop.,True,No
1158,Charles Clifton Brittlebank birthYear 0001.,Merritt k birthYear 0.,birthYear is a functional property.,"Given the previous statements, is Charles Clifton Brittlebank the same as Merritt k?",No,Charles Clifton Brittlebank is not the same as Merritt k.,False,No
333,Rokunga deathYear 1969.,Cacilda Becker deathYear 1969.,deathYear is a functional property.,"Given the previous statements, is Rokunga the same as Cacilda Becker?",Yes,Rokunga is the same as Cacilda Becker.,True,No
1979,State Street Bridge width 24.384.,Cable Bridge width 2012-02-02.,width is a functional property.,"Given the previous statements, is State Street Bridge the same as Cable Bridge?",No,State Street Bridge is not the same as Cable Bridge.,False,State
1574,Peaked Hill length 1210.0.,Caballo Island length 9.3.,length is a functional property.,"Given the previous statements, is Peaked Hill the same as Caballo Island?",No,Peaked Hill is not the same as Caballo Island.,False,No
1567,Belhasnet length 2000.0.,Cabahan length 50.292.,length is a functional property.,"Given the previous statements, is Belhasnet the same as Cabahan?",No,Belhasnet is not the same as Cabahan.,False,No
1968,Blue Hole width 24.384.,Cable Bridge width 1989-07-19.,width is a functional property.,"Given the previous statements, is Blue Hole the same as Cable Bridge?",No,Blue Hole is not the same as Cable Bridge.,False,No
935,Sandvinvatnet width 1500.0.,Cabahan width 1500.0.,width is a functional property.,"Given the previous statements, is Sandvinvatnet the same as Cabahan?",Yes,Sandvinvatnet is the same as Cabahan.,True,No
785,USS Geronimo topSpeed 24.076.,Cadmus-class sloop topSpeed 24.076.,topSpeed is a functional property.,"Given the previous statements, is USS Geronimo the same as Cadmus-class sloop?",Yes,USS Geronimo is the same as Cadmus-class sloop.,True,USS
1763,USS Devosa topSpeed 31.484.,Cachalot-class submarine topSpeed 23.5.,topSpeed is a functional property.,"Given the previous statements, is USS Devosa the same as Cachalot-class submarine?",No,USS Devosa is not the same as Cachalot-class submarine.,False,USS
295,Calvin Beale deathYear 2008.,Cachupoy deathYear 2008.,deathYear is a functional property.,"Given the previous statements, is Calvin Beale the same as Cachupoy?",Yes,Calvin Beale is the same as Cachupoy.,True,No
1029,"William Westwood, 2nd Baron Westwood birthDate 1907-12-25.",Cab Calloway birthDate 0.,birthDate is a functional property.,"Given the previous statements, is William Westwood, 2nd Baron Westwood the same as Cab Calloway?",No,"William Westwood, 2nd Baron Westwood is not the same as Cab Calloway.",False,No
241,Carmela Corren deathYear 2022.,Cabo Anselmo deathYear 2022.,deathYear is a functional property.,"Given the previous statements, is Carmela Corren the same as Cabo Anselmo?",Yes,Carmela Corren is the same as Cabo Anselmo.,True,No
1475,Roy Emerson height 0.0.,Cardel Benbow height 9000.0.,height is a functional property.,"Given the previous statements, is Roy Emerson the same as Cardel Benbow?",No,Roy Emerson is not the same as Cardel Benbow.,False,No
1165,Ernie Barbarash birthYear 0001.,Merritt k birthYear 1500.0.,birthYear is a functional property.,"Given the previous statements, is Ernie Barbarash the same as Merritt k?",No,Ernie Barbarash is not the same as Merritt k.,False,No
142,Saint Serapia birthYear 0001.,Quartus birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Saint Serapia the same as Quartus?",Yes,Saint Serapia is the same as Quartus.,True,No
1710,Castle-class trawler topSpeed 19.446.,Cabral-class ironclad topSpeed 10.4.,topSpeed is a functional property.,"Given the previous statements, is Castle-class trawler the same as Cabral-class ironclad?",No,Castle-class trawler is not the same as Cabral-class ironclad.,False,Yes
1805,USS Devosa topSpeed 31.484.,Cagni-class submarine topSpeed 310.0.,topSpeed is a functional property.,"Given the previous statements, is USS Devosa the same as Cagni-class submarine?",No,USS Devosa is not the same as Cagni-class submarine.,False,USS
523,Carlos Small height 0.0.,Carly McNaul height 0.0.,height is a functional property.,"Given the previous statements, is Carlos Small the same as Carly McNaul?",Yes,Carlos Small is the same as Carly McNaul.,True,No
640,"Canuck, Saskatchewan populationTotal 0.","Cadia, New South Wales populationTotal 0.",populationTotal is a functional property.,"Given the previous statements, is Canuck, Saskatchewan the same as Cadia, New South Wales?",Yes,"Canuck, Saskatchewan is the same as Cadia, New South Wales.",True,No
1076,Hasan Hatipoğlu birthDate 1989-07-19.,Cabbrini Foncette birthDate 2.52476.,birthDate is a functional property.,"Given the previous statements, is Hasan Hatipoğlu the same as Cabbrini Foncette?",No,Hasan Hatipoğlu is not the same as Cabbrini Foncette.,False,No
390,Pilâtre diameter 50000.0.,Cailleux diameter 50000.0.,diameter is a functional property.,"Given the previous statements, is Pilâtre the same as Cailleux?",Yes,Pilâtre is the same as Cailleux.,True,No
1042,Chuck Shanklin birthDate 1921-09-03.,Cab Kaye birthDate 0.0035.,birthDate is a functional property.,"Given the previous statements, is Chuck Shanklin the same as Cab Kaye?",No,Chuck Shanklin is not the same as Cab Kaye.,False,No
1064,Anna Hachimine birthDate 1989-07-19.,Cabbrini Foncette birthDate 9.3.,birthDate is a functional property.,"Given the previous statements, is Anna Hachimine the same as Cabbrini Foncette?",No,Anna Hachimine is not the same as Cabbrini Foncette.,False,No
421,Lexus RX  Fourth generation AL20  1  AutomobileEngine  1 displacement 0.0035.,Caparo T1 engine displacement 0.0035.,displacement is a functional property.,"Given the previous statements, is Lexus RX  Fourth generation AL20  1  AutomobileEngine  1 the same as Caparo T1 engine?",Yes,Lexus RX  Fourth generation AL20  1  AutomobileEngine  1 is the same as Caparo T1 engine.,True,No
542,Crucible latestReleaseDate 2020-09-11.,CaRMetal latestReleaseDate 2020-09-11.,latestReleaseDate is a functional property.,"Given the previous statements, is Crucible the same as CaRMetal?",Yes,Crucible is the same as CaRMetal.,True,No
1490,Rod Frawley height 0.0.,Carl Limberger height 2011-02-18.,height is a functional property.,"Given the previous statements, is Rod Frawley the same as Carl Limberger?",No,Rod Frawley is not the same as Carl Limberger.,False,No
63,Rune Velta birthDate 1989-07-19.,Cabbrini Foncette birthDate 1989-07-19.,birthDate is a functional property.,"Given the previous statements, is Rune Velta the same as Cabbrini Foncette?",Yes,Rune Velta is the same as Cabbrini Foncette.,True,No
391,Pogson diameter 50000.0.,Cailleux diameter 50000.0.,diameter is a functional property.,"Given the previous statements, is Pogson the same as Cailleux?",Yes,Pogson is the same as Cailleux.,True,No
141,Ryōhei Arai birthYear 0001.,Quartus birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Ryōhei Arai the same as Quartus?",Yes,Ryōhei Arai is the same as Quartus.,True,No
1179,Charles Clifton Brittlebank birthYear 0001.,Barnabas birthYear 1399.03.,birthYear is a functional property.,"Given the previous statements, is Charles Clifton Brittlebank the same as Barnabas?",No,Charles Clifton Brittlebank is not the same as Barnabas.,False,No
1629,Cala Iris Islet populationTotal 0.,"Cadia, New South Wales populationTotal 359.292.",populationTotal is a functional property.,"Given the previous statements, is Cala Iris Islet the same as Cadia, New South Wales?",No,"Cala Iris Islet is not the same as Cadia, New South Wales.",False,No
425,Lincoln MKS  AutomobileEngine  1 displacement 0.0035.,Caparo T1 engine displacement 0.0035.,displacement is a functional property.,"Given the previous statements, is Lincoln MKS  AutomobileEngine  1 the same as Caparo T1 engine?",Yes,Lincoln MKS  AutomobileEngine  1 is the same as Caparo T1 engine.,True,Lincoln
1813,USS Evansville topSpeed 31.484.,Cagni-class submarine topSpeed 2e+07.,topSpeed is a functional property.,"Given the previous statements, is USS Evansville the same as Cagni-class submarine?",No,USS Evansville is not the same as Cagni-class submarine.,False,USS
1694,"Calder Park, Victoria populationTotal 0.",Cala Iris Islet populationTotal 1968-04-24.,populationTotal is a functional property.,"Given the previous statements, is Calder Park, Victoria the same as Cala Iris Islet?",No,"Calder Park, Victoria is not the same as Cala Iris Islet.",False,No
1867,Quentin Lafargue weight 93000.0.,Cachorro Mendoza weight 409.61.,weight is a functional property.,"Given the previous statements, is Quentin Lafargue the same as Cachorro Mendoza?",No,Quentin Lafargue is not the same as Cachorro Mendoza.,False,No
1167,Colin Hanlon birthYear 0001.,Merritt k birthYear 0065-04-28.,birthYear is a functional property.,"Given the previous statements, is Colin Hanlon the same as Merritt k?",No,Colin Hanlon is not the same as Merritt k.,False,No
1902,Chevrolet Aveo  Second generation T300  1 wheelbase 2.52476.,Cadillac Allanté wheelbase 2012-02-02.,wheelbase is a functional property.,"Given the previous statements, is Chevrolet Aveo  Second generation T300  1 the same as Cadillac Allanté?",No,Chevrolet Aveo  Second generation T300  1 is not the same as Cadillac Allanté.,False,No
813,USS Evansville topSpeed 31.484.,Cagni-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is USS Evansville the same as Cagni-class submarine?",Yes,USS Evansville is the same as Cagni-class submarine.,True,USS
808,USS Dolphin topSpeed 31.484.,Cagni-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is USS Dolphin the same as Cagni-class submarine?",Yes,USS Dolphin is the same as Cagni-class submarine.,True,USS
87,Škoda Octavia  Mk4  1  2.0 TDI  1 acceleration 10.4.,Renault Koleos  First generation HY  1  2.0 L dCi  1 acceleration 10.4.,acceleration is a functional property.,"Given the previous statements, is Škoda Octavia  Mk4  1  2.0 TDI  1 the same as Renault Koleos  First generation HY  1  2.0 L dCi  1?",Yes,Škoda Octavia  Mk4  1  2.0 TDI  1 is the same as Renault Koleos  First generation HY  1  2.0 L dCi  1.,True,Yes
90,Renault Laguna  First generation X56  1  2.0 16v  1 acceleration 9.8.,Renault Koleos  First generation HY  1  2.0 L dCi  2 acceleration 9.8.,acceleration is a functional property.,"Given the previous statements, is Renault Laguna  First generation X56  1  2.0 16v  1 the same as Renault Koleos  First generation HY  1  2.0 L dCi  2?",Yes,Renault Laguna  First generation X56  1  2.0 16v  1 is the same as Renault Koleos  First generation HY  1  2.0 L dCi  2.,True,No
1408,Seeliger diameter 9000.0.,Cajal diameter 23.5.,diameter is a functional property.,"Given the previous statements, is Seeliger the same as Cajal?",No,Seeliger is not the same as Cajal.,False,Se
1166,Yūko Natsuyoshi birthYear 0001.,Merritt k birthYear 1788-07-14.,birthYear is a functional property.,"Given the previous statements, is Yūko Natsuyoshi the same as Merritt k?",No,Yūko Natsuyoshi is not the same as Merritt k.,False,No
1160,"James, son of Alphaeus birthYear 0001.",Merritt k birthYear 2.77622.,birthYear is a functional property.,"Given the previous statements, is James, son of Alphaeus the same as Merritt k?",No,"James, son of Alphaeus is not the same as Merritt k.",False,No
1410,Cadillac Calais  Second generation  1  AutomobileEngine  1 displacement 0.008195.,Cadillac V8 engine displacement 1500.0.,displacement is a functional property.,"Given the previous statements, is Cadillac Calais  Second generation  1  AutomobileEngine  1 the same as Cadillac V8 engine?",No,Cadillac Calais  Second generation  1  AutomobileEngine  1 is not the same as Cadillac V8 engine.,False,No
1727,USS Sapelo topSpeed 19.446.,Cabral-class ironclad topSpeed 372861.0.,topSpeed is a functional property.,"Given the previous statements, is USS Sapelo the same as Cabral-class ironclad?",No,USS Sapelo is not the same as Cabral-class ironclad.,False,USS
1177,Jude the Apostle birthYear 0001.,Barnabas birthYear 216.931.,birthYear is a functional property.,"Given the previous statements, is Jude the Apostle the same as Barnabas?",No,Jude the Apostle is not the same as Barnabas.,False,No
1484,Cassandra Kirkland height 0.0.,Carl Limberger height 409.61.,height is a functional property.,"Given the previous statements, is Cassandra Kirkland the same as Carl Limberger?",No,Cassandra Kirkland is not the same as Carl Limberger.,False,No
287,Carol Leigh deathYear 2022.,Cacho Fontana deathYear 2022.,deathYear is a functional property.,"Given the previous statements, is Carol Leigh the same as Cacho Fontana?",Yes,Carol Leigh is the same as Cacho Fontana.,True,No
1345,Lacus Spei diameter 80000.0.,Cabannes diameter 9.2125E8.,diameter is a functional property.,"Given the previous statements, is Lacus Spei the same as Cabannes?",No,Lacus Spei is not the same as Cabannes.,False,No
707,Capel Celyn populationTotal 0.,Cala Iris Islet populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Capel Celyn the same as Cala Iris Islet?",Yes,Capel Celyn is the same as Cala Iris Islet.,True,No
478,Capitan Petchyindee Academy height 0.0.,Carl Limberger height 0.0.,height is a functional property.,"Given the previous statements, is Capitan Petchyindee Academy the same as Carl Limberger?",Yes,Capitan Petchyindee Academy is the same as Carl Limberger.,True,No
449,Rod Laver height 0.0.,Capitan Petchyindee Academy height 0.0.,height is a functional property.,"Given the previous statements, is Rod Laver the same as Capitan Petchyindee Academy?",Yes,Rod Laver is the same as Capitan Petchyindee Academy.,True,No
1570,"Beni Fouda, Boumerdès length 2000.0.",Cabahan length 31.484.,length is a functional property.,"Given the previous statements, is Beni Fouda, Boumerdès the same as Cabahan?",No,"Beni Fouda, Boumerdès is not the same as Cabahan.",False,No
460,Carly McNaul height 0.0.,Cardel Benbow height 0.0.,height is a functional property.,"Given the previous statements, is Carly McNaul the same as Cardel Benbow?",Yes,Carly McNaul is the same as Cardel Benbow.,True,No
1333,Rokunga deathYear 1969.,Cacilda Becker deathYear 11.5.,deathYear is a functional property.,"Given the previous statements, is Rokunga the same as Cacilda Becker?",No,Rokunga is not the same as Cacilda Becker.,False,No
265,Carmen Duncan deathYear 2019.,Cacho Castaña deathYear 2019.,deathYear is a functional property.,"Given the previous statements, is Carmen Duncan the same as Cacho Castaña?",Yes,Carmen Duncan is the same as Cacho Castaña.,True,No
1394,Brackett diameter 9000.0.,Cajal diameter 1399.03.,diameter is a functional property.,"Given the previous statements, is Brackett the same as Cajal?",No,Brackett is not the same as Cajal.,False,No
606,Caher Island populationTotal 0.,Cachée Island populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Caher Island the same as Cachée Island?",Yes,Caher Island is the same as Cachée Island.,True,No
1127,Barnabas birthYear 0001.,Quartus birthYear 0.,birthYear is a functional property.,"Given the previous statements, is Barnabas the same as Quartus?",No,Barnabas is not the same as Quartus.,False,No
1142,Saint Serapia birthYear 0001.,Quartus birthYear 6437.38.,birthYear is a functional property.,"Given the previous statements, is Saint Serapia the same as Quartus?",No,Saint Serapia is not the same as Quartus.,False,No
1216,Apollonius Glaucus birthYear 0001.,Anna the Prophetess birthYear 2000.0.,birthYear is a functional property.,"Given the previous statements, is Apollonius Glaucus the same as Anna the Prophetess?",No,Apollonius Glaucus is not the same as Anna the Prophetess.,False,No
1370,Chang Heng diameter 43000.0.,Cai Lun diameter 0.,diameter is a functional property.,"Given the previous statements, is Chang Heng the same as Cai Lun?",No,Chang Heng is not the same as Cai Lun.,False,No
995,Gomoa Onyaadze Solar Power Station installedCapacity 2e+07.,Calasparra Photovoltaic Power Plant installedCapacity 2e+07.,installedCapacity is a functional property.,"Given the previous statements, is Gomoa Onyaadze Solar Power Station the same as Calasparra Photovoltaic Power Plant?",Yes,Gomoa Onyaadze Solar Power Station is the same as Calasparra Photovoltaic Power Plant.,True,No
851,Robert Sobera weight 85000.0.,Cabous van der Westhuizen weight 85000.0.,weight is a functional property.,"Given the previous statements, is Robert Sobera the same as Cabous van der Westhuizen?",Yes,Robert Sobera is the same as Cabous van der Westhuizen.,True,No
1389,Sumner diameter 50000.0.,Cailleux diameter 1907-12-25.,diameter is a functional property.,"Given the previous statements, is Sumner the same as Cailleux?",No,Sumner is not the same as Cailleux.,False,No
368,Tesla diameter 43000.0.,Cai Lun diameter 43000.0.,diameter is a functional property.,"Given the previous statements, is Tesla the same as Cai Lun?",Yes,Tesla is the same as Cai Lun.,True,Tesla
1514,Rodtang Jitmuangnon height 0.0.,Carlos Small height 320.0.,height is a functional property.,"Given the previous statements, is Rodtang Jitmuangnon the same as Carlos Small?",No,Rodtang Jitmuangnon is not the same as Carlos Small.,False,Rod
410,Cadillac Calais  Second generation  1  AutomobileEngine  1 displacement 0.008195.,Cadillac V8 engine displacement 0.008195.,displacement is a functional property.,"Given the previous statements, is Cadillac Calais  Second generation  1  AutomobileEngine  1 the same as Cadillac V8 engine?",Yes,Cadillac Calais  Second generation  1  AutomobileEngine  1 is the same as Cadillac V8 engine.,True,No
445,Puja Abdillah height 0.0.,Capitan Petchyindee Academy height 0.0.,height is a functional property.,"Given the previous statements, is Puja Abdillah the same as Capitan Petchyindee Academy?",Yes,Puja Abdillah is the same as Capitan Petchyindee Academy.,True,No
570,"Beni Fouda, Boumerdès length 2000.0.",Cabahan length 2000.0.,length is a functional property.,"Given the previous statements, is Beni Fouda, Boumerdès the same as Cabahan?",Yes,"Beni Fouda, Boumerdès is the same as Cabahan.",True,No
591,USS Marathon length 50.292.,Cabalva length 50.292.,length is a functional property.,"Given the previous statements, is USS Marathon the same as Cabalva?",Yes,USS Marathon is the same as Cabalva.,True,No
1325,Prenk Jakova deathYear 1969.,Cacilda Becker deathYear 0001.,deathYear is a functional property.,"Given the previous statements, is Prenk Jakova the same as Cacilda Becker?",No,Prenk Jakova is not the same as Cacilda Becker.,False,No
1073,Fabio Scarsella birthDate 1989-07-19.,Cabbrini Foncette birthDate 0092-04-26.,birthDate is a functional property.,"Given the previous statements, is Fabio Scarsella the same as Cabbrini Foncette?",No,Fabio Scarsella is not the same as Cabbrini Foncette.,False,No
33,Jeanne Van Kesteren birthDate 1907-12-25.,Cab Calloway birthDate 1907-12-25.,birthDate is a functional property.,"Given the previous statements, is Jeanne Van Kesteren the same as Cab Calloway?",Yes,Jeanne Van Kesteren is the same as Cab Calloway.,True,No
874,Roger Moute a Bidias weight 93000.0.,Cachorro Mendoza weight 93000.0.,weight is a functional property.,"Given the previous statements, is Roger Moute a Bidias the same as Cachorro Mendoza?",Yes,Roger Moute a Bidias is the same as Cachorro Mendoza.,True,No
438,Carlos Small height 0.0.,Capitan Petchyindee Academy height 0.0.,height is a functional property.,"Given the previous statements, is Carlos Small the same as Capitan Petchyindee Academy?",Yes,Carlos Small is the same as Capitan Petchyindee Academy.,True,No
1112,Citroën XM  Citroën XM  1  2.0 i Turbo CT  2 acceleration 9.3.,Renault Koleos  First generation HY  1  2.5 L 16V  1 acceleration 85000.0.,acceleration is a functional property.,"Given the previous statements, is Citroën XM  Citroën XM  1  2.0 i Turbo CT  2 the same as Renault Koleos  First generation HY  1  2.5 L 16V  1?",No,Citroën XM  Citroën XM  1  2.0 i Turbo CT  2 is not the same as Renault Koleos  First generation HY  1  2.5 L 16V  1.,False,Yes
1327,Robert Sparr deathYear 1969.,Cacilda Becker deathYear 1.325e+08.,deathYear is a functional property.,"Given the previous statements, is Robert Sparr the same as Cacilda Becker?",No,Robert Sparr is not the same as Cacilda Becker.,False,No
1682,"Canuck, Saskatchewan populationTotal 0.",Cal Islet populationTotal 1969-06-19.,populationTotal is a functional property.,"Given the previous statements, is Canuck, Saskatchewan the same as Cal Islet?",No,"Canuck, Saskatchewan is not the same as Cal Islet.",False,No
1231,Cacho Fontana deathYear 2022.,Cabo Anselmo deathYear 1210.0.,deathYear is a functional property.,"Given the previous statements, is Cacho Fontana the same as Cabo Anselmo?",No,Cacho Fontana is not the same as Cabo Anselmo.,False,No
1492,Rodlek P.K. Saenchaimuaythaigym height 0.0.,Carl Limberger height 285.0.,height is a functional property.,"Given the previous statements, is Rodlek P.K. Saenchaimuaythaigym the same as Carl Limberger?",No,Rodlek P.K. Saenchaimuaythaigym is not the same as Carl Limberger.,False,No
831,Chris Baumann weight 124000.0.,Cabous Eloff weight 124000.0.,weight is a functional property.,"Given the previous statements, is Chris Baumann the same as Cabous Eloff?",Yes,Chris Baumann is the same as Cabous Eloff.,True,No
