ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1672,G H O.,H has domain C.,"Given the previous statements, is G a A?",No,G is not a A.,False,No
192,B U W.,U has domain S.,"Given the previous statements, is B a S?",Yes,B is a S.,True,No
1974,J P D.,P has domain K.,"Given the previous statements, is J a I?",No,J is not a I.,False,No
1625,G T B.,T has domain W.,"Given the previous statements, is G a U?",No,G is not a U.,False,No
1884,I V X.,V has domain U.,"Given the previous statements, is I a W?",No,I is not a W.,False,No
78,A O H.,O has domain N.,"Given the previous statements, is A a N?",Yes,A is a N.,True,Yes
1983,J O D.,O has domain I.,"Given the previous statements, is J a S?",No,J is not a S.,False,No
1928,J O P.,O has domain W.,"Given the previous statements, is J a F?",No,J is not a F.,False,No
954,J V Q.,V has domain C.,"Given the previous statements, is J a C?",Yes,J is a C.,True,No
1922,J O I.,O has domain X.,"Given the previous statements, is J a W?",No,J is not a W.,False,No
671,G K L.,K has domain T.,"Given the previous statements, is G a T?",Yes,G is a T.,True,No
1745,H Q L.,Q has domain G.,"Given the previous statements, is H a R?",No,H is not a R.,False,No
230,C U R.,U has domain H.,"Given the previous statements, is C a H?",Yes,C is a H.,True,No
133,B M F.,M has domain K.,"Given the previous statements, is B a K?",Yes,B is a K.,True,No
212,C L Y.,L has domain G.,"Given the previous statements, is C a G?",Yes,C is a G.,True,No
1804,I K C.,K has domain F.,"Given the previous statements, is I a Z?",No,I is not a Z.,False,No
1834,I J F.,J has domain R.,"Given the previous statements, is I a D?",No,I is not a D.,False,No
1482,E U S.,U has domain P.,"Given the previous statements, is E a Q?",No,E is not a Q.,False,No
307,D F Q.,F has domain M.,"Given the previous statements, is D a M?",Yes,D is a M.,True,No
1093,A F P.,F has domain O.,"Given the previous statements, is A a E?",No,A is not a E.,False,No
1757,H Y B.,Y has domain A.,"Given the previous statements, is H a I?",No,H is not a I.,False,H
1437,E L M.,L has domain D.,"Given the previous statements, is E a N?",No,E is not a N.,False,No
1439,E N I.,N has domain C.,"Given the previous statements, is E a F?",No,E is not a F.,False,No
880,I K D.,K has domain L.,"Given the previous statements, is I a L?",Yes,I is a L.,True,No
163,B Z I.,Z has domain S.,"Given the previous statements, is B a S?",Yes,B is a S.,True,No
43,A H D.,H has domain T.,"Given the previous statements, is A a T?",Yes,A is a T.,True,H
568,F T D.,T has domain P.,"Given the previous statements, is F a P?",Yes,F is a P.,True,No
1682,G M P.,M has domain T.,"Given the previous statements, is G a Q?",No,G is not a Q.,False,No
301,D Z U.,Z has domain C.,"Given the previous statements, is D a C?",Yes,D is a C.,True,No
1893,I B L.,B has domain K.,"Given the previous statements, is I a D?",No,I is not a D.,False,No
1651,G E M.,E has domain O.,"Given the previous statements, is G a S?",No,G is not a S.,False,No
1241,C A J.,A has domain F.,"Given the previous statements, is C a G?",No,C is not a G.,False,No
1631,G V B.,V has domain W.,"Given the previous statements, is G a J?",No,G is not a J.,False,No
169,B Z G.,Z has domain T.,"Given the previous statements, is B a T?",Yes,B is a T.,True,No
221,C G F.,G has domain U.,"Given the previous statements, is C a U?",Yes,C is a U.,True,No
427,E N J.,N has domain H.,"Given the previous statements, is E a H?",Yes,E is a H.,True,No
1287,C Z O.,Z has domain R.,"Given the previous statements, is C a V?",No,C is not a V.,False,No
251,C W L.,W has domain M.,"Given the previous statements, is C a M?",Yes,C is a M.,True,No
667,G C D.,C has domain L.,"Given the previous statements, is G a L?",Yes,G is a L.,True,No
414,E B P.,B has domain J.,"Given the previous statements, is E a J?",Yes,E is a J.,True,No
737,H S M.,S has domain C.,"Given the previous statements, is H a C?",Yes,H is a C.,True,No
1345,D M I.,M has domain O.,"Given the previous statements, is D a S?",No,D is not a S.,False,No
996,J D H.,D has domain R.,"Given the previous statements, is J a R?",Yes,J is a R.,True,No
1581,F K O.,K has domain X.,"Given the previous statements, is F a I?",No,F is not a I.,False,No
1895,I A W.,A has domain U.,"Given the previous statements, is I a T?",No,I is not a T.,False,No
920,J W B.,W has domain G.,"Given the previous statements, is J a G?",Yes,J is a G.,True,No
543,F M Z.,M has domain O.,"Given the previous statements, is F a O?",Yes,F is a O.,True,No
1490,E M D.,M has domain H.,"Given the previous statements, is E a A?",No,E is not a A.,False,No
1647,G X D.,X has domain H.,"Given the previous statements, is G a U?",No,G is not a U.,False,No
921,J Y V.,Y has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True,No
1019,A J I.,J has domain T.,"Given the previous statements, is A a Y?",No,A is not a Y.,False,Yes
1548,F C B.,C has domain R.,"Given the previous statements, is F a E?",No,F is not a E.,False,No
1177,B V D.,V has domain C.,"Given the previous statements, is B a P?",No,B is not a P.,False,No
1952,J X E.,X has domain W.,"Given the previous statements, is J a C?",No,J is not a C.,False,No
1501,F O P.,O has domain J.,"Given the previous statements, is F a Z?",No,F is not a Z.,False,No
1387,D G A.,G has domain Y.,"Given the previous statements, is D a O?",No,D is not a O.,False,No
1931,J I A.,I has domain B.,"Given the previous statements, is J a Y?",No,J is not a Y.,False,No
1655,G L O.,L has domain Q.,"Given the previous statements, is G a K?",No,G is not a K.,False,No
1793,H M O.,M has domain G.,"Given the previous statements, is H a K?",No,H is not a K.,False,No
952,J I E.,I has domain H.,"Given the previous statements, is J a H?",Yes,J is a H.,True,No
320,D C L.,C has domain J.,"Given the previous statements, is D a J?",Yes,D is a J.,True,No
901,J B I.,B has domain D.,"Given the previous statements, is J a D?",Yes,J is a D.,True,No
629,G B W.,B has domain X.,"Given the previous statements, is G a X?",Yes,G is a X.,True,No
525,F I P.,I has domain E.,"Given the previous statements, is F a E?",Yes,F is a E.,True,No
793,H O K.,O has domain C.,"Given the previous statements, is H a C?",Yes,H is a C.,True,No
35,A Q F.,Q has domain O.,"Given the previous statements, is A a O?",Yes,A is a O.,True,No
487,E R M.,R has domain J.,"Given the previous statements, is E a J?",Yes,E is a J.,True,No
813,I P L.,P has domain V.,"Given the previous statements, is I a V?",Yes,I is a V.,True,No
660,G S D.,S has domain O.,"Given the previous statements, is G a O?",Yes,G is a O.,True,No
191,B Z L.,Z has domain C.,"Given the previous statements, is B a C?",Yes,B is a C.,True,No
652,G J K.,J has domain H.,"Given the previous statements, is G a H?",Yes,G is a H.,True,No
1887,I C D.,C has domain X.,"Given the previous statements, is I a M?",No,I is not a M.,False,No
226,C A E.,A has domain M.,"Given the previous statements, is C a M?",Yes,C is a M.,True,No
614,G U Q.,U has domain I.,"Given the previous statements, is G a I?",Yes,G is a I.,True,No
641,G V M.,V has domain U.,"Given the previous statements, is G a U?",Yes,G is a U.,True,No
1111,B O S.,O has domain Z.,"Given the previous statements, is B a P?",No,B is not a P.,False,No
1964,J A E.,A has domain L.,"Given the previous statements, is J a R?",No,J is not a R.,False,No
374,D Z F.,Z has domain V.,"Given the previous statements, is D a V?",Yes,D is a V.,True,No
34,A N E.,N has domain Z.,"Given the previous statements, is A a Z?",Yes,A is a Z.,True,No
628,G J K.,J has domain U.,"Given the previous statements, is G a U?",Yes,G is a U.,True,No
1123,B J V.,J has domain N.,"Given the previous statements, is B a L?",No,B is not a L.,False,No
876,I K Q.,K has domain N.,"Given the previous statements, is I a N?",Yes,I is a N.,True,No
870,I W F.,W has domain A.,"Given the previous statements, is I a A?",Yes,I is a A.,True,I
390,D W J.,W has domain X.,"Given the previous statements, is D a X?",Yes,D is a X.,True,No
728,H F S.,F has domain D.,"Given the previous statements, is H a D?",Yes,H is a D.,True,No
387,D O A.,O has domain Y.,"Given the previous statements, is D a Y?",Yes,D is a Y.,True,No
1600,F T N.,T has domain X.,"Given the previous statements, is F a R?",No,F is not a R.,False,No
1152,B O F.,O has domain Z.,"Given the previous statements, is B a G?",No,B is not a G.,False,No
1993,J N R.,N has domain G.,"Given the previous statements, is J a V?",No,J is not a V.,False,No
1516,F P V.,P has domain M.,"Given the previous statements, is F a J?",No,F is not a J.,False,No
1700,G N Y.,N has domain U.,"Given the previous statements, is G a P?",No,G is not a P.,False,No
370,D W S.,W has domain A.,"Given the previous statements, is D a A?",Yes,D is a A.,True,No
1438,E T Y.,T has domain I.,"Given the previous statements, is E a H?",No,E is not a H.,False,No
761,H L S.,L has domain E.,"Given the previous statements, is H a E?",Yes,H is a E.,True,No
1062,A S P.,S has domain I.,"Given the previous statements, is A a H?",No,A is not a H.,False,H
1076,A Q S.,Q has domain C.,"Given the previous statements, is A a N?",No,A is not a N.,False,No
41,A B Z.,B has domain H.,"Given the previous statements, is A a H?",Yes,A is a H.,True,Yes
507,F H Y.,H has domain C.,"Given the previous statements, is F a C?",Yes,F is a C.,True,No
1822,I H E.,H has domain K.,"Given the previous statements, is I a J?",No,I is not a J.,False,No
1326,D S Z.,S has domain O.,"Given the previous statements, is D a P?",No,D is not a P.,False,No
143,B J X.,J has domain Y.,"Given the previous statements, is B a Y?",Yes,B is a Y.,True,No
1772,H I W.,I has domain D.,"Given the previous statements, is H a G?",No,H is not a G.,False,No
1174,B D S.,D has domain I.,"Given the previous statements, is B a L?",No,B is not a L.,False,No
1880,I H C.,H has domain X.,"Given the previous statements, is I a W?",No,I is not a W.,False,No
812,I T W.,T has domain Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True,No
991,J P X.,P has domain S.,"Given the previous statements, is J a S?",Yes,J is a S.,True,No
1005,A T I.,T has domain S.,"Given the previous statements, is A a N?",No,A is not a N.,False,No
407,E I P.,I has domain O.,"Given the previous statements, is E a O?",Yes,E is a O.,True,No
1318,D O N.,O has domain L.,"Given the previous statements, is D a E?",No,D is not a E.,False,No
1428,E G U.,G has domain W.,"Given the previous statements, is E a O?",No,E is not a O.,False,No
131,B V M.,V has domain I.,"Given the previous statements, is B a I?",Yes,B is a I.,True,No
126,B J O.,J has domain D.,"Given the previous statements, is B a D?",Yes,B is a D.,True,No
14,A J Q.,J has domain C.,"Given the previous statements, is A a C?",Yes,A is a C.,True,No
1500,E R J.,R has domain P.,"Given the previous statements, is E a N?",No,E is not a N.,False,No
1302,D M K.,M has domain W.,"Given the previous statements, is D a V?",No,D is not a V.,False,No
902,J C M.,C has domain I.,"Given the previous statements, is J a I?",Yes,J is a I.,True,No
1714,H Q I.,Q has domain V.,"Given the previous statements, is H a K?",No,H is not a K.,False,No
1707,H I D.,I has domain X.,"Given the previous statements, is H a S?",No,H is not a S.,False,No
947,J L E.,L has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True,No
609,G W C.,W has domain F.,"Given the previous statements, is G a F?",Yes,G is a F.,True,No
1453,E F R.,F has domain U.,"Given the previous statements, is E a I?",No,E is not a I.,False,No
1855,I N P.,N has domain L.,"Given the previous statements, is I a J?",No,I is not a J.,False,No
867,I R H.,R has domain E.,"Given the previous statements, is I a E?",Yes,I is a E.,True,No
1656,G P C.,P has domain U.,"Given the previous statements, is G a F?",No,G is not a F.,False,No
699,G F T.,F has domain W.,"Given the previous statements, is G a W?",Yes,G is a W.,True,No
372,D C B.,C has domain T.,"Given the previous statements, is D a T?",Yes,D is a T.,True,No
657,G P V.,P has domain Q.,"Given the previous statements, is G a Q?",Yes,G is a Q.,True,No
600,F V A.,V has domain R.,"Given the previous statements, is F a R?",Yes,F is a R.,True,No
922,J H T.,H has domain I.,"Given the previous statements, is J a I?",Yes,J is a I.,True,No
618,G O K.,O has domain W.,"Given the previous statements, is G a W?",Yes,G is a W.,True,No
836,I K A.,K has domain S.,"Given the previous statements, is I a S?",Yes,I is a S.,True,No
1097,A S E.,S has domain W.,"Given the previous statements, is A a B?",No,A is not a B.,False,Yes
1716,H T J.,T has domain P.,"Given the previous statements, is H a I?",No,H is not a I.,False,No
672,G Y Z.,Y has domain N.,"Given the previous statements, is G a N?",Yes,G is a N.,True,No
223,C D K.,D has domain E.,"Given the previous statements, is C a E?",Yes,C is a E.,True,No
1375,D I L.,I has domain A.,"Given the previous statements, is D a V?",No,D is not a V.,False,No
1398,D V C.,V has domain Q.,"Given the previous statements, is D a L?",No,D is not a L.,False,No
1879,I G Z.,G has domain P.,"Given the previous statements, is I a M?",No,I is not a M.,False,No
720,H I C.,I has domain Q.,"Given the previous statements, is H a Q?",Yes,H is a Q.,True,No
6,A J T.,J has domain K.,"Given the previous statements, is A a K?",Yes,A is a K.,True,No
707,H J Q.,J has domain P.,"Given the previous statements, is H a P?",Yes,H is a P.,True,No
620,G U B.,U has domain H.,"Given the previous statements, is G a H?",Yes,G is a H.,True,No
556,F N C.,N has domain K.,"Given the previous statements, is F a K?",Yes,F is a K.,True,No
1275,C M S.,M has domain L.,"Given the previous statements, is C a W?",No,C is not a W.,False,No
1071,A U G.,U has domain Y.,"Given the previous statements, is A a H?",No,A is not a H.,False,No
632,G J Q.,J has domain F.,"Given the previous statements, is G a F?",Yes,G is a F.,True,No
1563,F D N.,D has domain L.,"Given the previous statements, is F a A?",No,F is not a A.,False,No
185,B E Q.,E has domain G.,"Given the previous statements, is B a G?",Yes,B is a G.,True,No
969,J E V.,E has domain P.,"Given the previous statements, is J a P?",Yes,J is a P.,True,No
1114,B V C.,V has domain N.,"Given the previous statements, is B a Z?",No,B is not a Z.,False,No
1809,I G J.,G has domain S.,"Given the previous statements, is I a H?",No,I is not a H.,False,No
654,G P W.,P has domain T.,"Given the previous statements, is G a T?",Yes,G is a T.,True,No
1630,G O I.,O has domain S.,"Given the previous statements, is G a B?",No,G is not a B.,False,No
315,D A M.,A has domain G.,"Given the previous statements, is D a G?",Yes,D is a G.,True,No
495,E F T.,F has domain H.,"Given the previous statements, is E a H?",Yes,E is a H.,True,No
680,G B N.,B has domain T.,"Given the previous statements, is G a T?",Yes,G is a T.,True,No
1890,I R P.,R has domain L.,"Given the previous statements, is I a C?",No,I is not a C.,False,No
906,J C X.,C has domain G.,"Given the previous statements, is J a G?",Yes,J is a G.,True,No
961,J S D.,S has domain L.,"Given the previous statements, is J a L?",Yes,J is a L.,True,No
524,F Q P.,Q has domain Z.,"Given the previous statements, is F a Z?",Yes,F is a Z.,True,No
74,A Z N.,Z has domain M.,"Given the previous statements, is A a M?",Yes,A is a M.,True,No
415,E M N.,M has domain F.,"Given the previous statements, is E a F?",Yes,E is a F.,True,No
892,I K E.,K has domain S.,"Given the previous statements, is I a S?",Yes,I is a S.,True,No
965,J M V.,M has domain I.,"Given the previous statements, is J a I?",Yes,J is a I.,True,No
1576,F I E.,I has domain Q.,"Given the previous statements, is F a W?",No,F is not a W.,False,No
351,D Q E.,Q has domain K.,"Given the previous statements, is D a K?",Yes,D is a K.,True,No
877,I K B.,K has domain M.,"Given the previous statements, is I a M?",Yes,I is a M.,True,No
1037,A I N.,I has domain O.,"Given the previous statements, is A a T?",No,A is not a T.,False,No
1686,G J H.,J has domain A.,"Given the previous statements, is G a M?",No,G is not a M.,False,No
1557,F Q B.,Q has domain M.,"Given the previous statements, is F a Z?",No,F is not a Z.,False,No
1653,G J X.,J has domain E.,"Given the previous statements, is G a B?",No,G is not a B.,False,No
1224,C Q H.,Q has domain N.,"Given the previous statements, is C a K?",No,C is not a K.,False,No
1425,E T X.,T has domain Z.,"Given the previous statements, is E a U?",No,E is not a U.,False,No
1790,H C Y.,C has domain W.,"Given the previous statements, is H a G?",No,H is not a G.,False,No
1936,J X O.,X has domain S.,"Given the previous statements, is J a U?",No,J is not a U.,False,No
1314,D B R.,B has domain L.,"Given the previous statements, is D a F?",No,D is not a F.,False,No
1243,C V D.,V has domain T.,"Given the previous statements, is C a X?",No,C is not a X.,False,No
1149,B N L.,N has domain R.,"Given the previous statements, is B a M?",No,B is not a M.,False,No
1750,H X N.,X has domain G.,"Given the previous statements, is H a Z?",No,H is not a Z.,False,No
1483,E Q N.,Q has domain P.,"Given the previous statements, is E a D?",No,E is not a D.,False,No
1519,F G S.,G has domain K.,"Given the previous statements, is F a H?",No,F is not a H.,False,No
1977,J T U.,T has domain W.,"Given the previous statements, is J a V?",No,J is not a V.,False,No
1871,I K U.,K has domain Q.,"Given the previous statements, is I a Y?",No,I is not a Y.,False,No
1715,H Z G.,Z has domain X.,"Given the previous statements, is H a I?",No,H is not a I.,False,No
1236,C U Q.,U has domain F.,"Given the previous statements, is C a E?",No,C is not a E.,False,No
46,A Z B.,Z has domain E.,"Given the previous statements, is A a E?",Yes,A is a E.,True,Yes
480,E H O.,H has domain G.,"Given the previous statements, is E a G?",Yes,E is a G.,True,No
1941,J Y S.,Y has domain X.,"Given the previous statements, is J a C?",No,J is not a C.,False,No
1544,F Z R.,Z has domain Y.,"Given the previous statements, is F a D?",No,F is not a D.,False,No
1814,I U J.,U has domain B.,"Given the previous statements, is I a L?",No,I is not a L.,False,No
1997,J E M.,E has domain U.,"Given the previous statements, is J a I?",No,J is not a I.,False,No
66,A T V.,T has domain L.,"Given the previous statements, is A a L?",Yes,A is a L.,True,No
1385,D C E.,C has domain M.,"Given the previous statements, is D a U?",No,D is not a U.,False,No
1587,F I E.,I has domain M.,"Given the previous statements, is F a T?",No,F is not a T.,False,No
1460,E V B.,V has domain P.,"Given the previous statements, is E a X?",No,E is not a X.,False,No
940,J P Q.,P has domain T.,"Given the previous statements, is J a T?",Yes,J is a T.,True,No
981,J K A.,K has domain V.,"Given the previous statements, is J a V?",Yes,J is a V.,True,No
1676,G E N.,E has domain H.,"Given the previous statements, is G a O?",No,G is not a O.,False,No
595,F W J.,W has domain U.,"Given the previous statements, is F a U?",Yes,F is a U.,True,No
179,B O J.,O has domain I.,"Given the previous statements, is B a I?",Yes,B is a I.,True,No
128,B U I.,U has domain G.,"Given the previous statements, is B a G?",Yes,B is a G.,True,No
1265,C X N.,X has domain W.,"Given the previous statements, is C a Z?",No,C is not a Z.,False,No
519,F N U.,N has domain L.,"Given the previous statements, is F a L?",Yes,F is a L.,True,No
1157,B M V.,M has domain U.,"Given the previous statements, is B a S?",No,B is not a S.,False,No
1030,A X L.,X has domain O.,"Given the previous statements, is A a M?",No,A is not a M.,False,No
831,I L U.,L has domain Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True,No
852,I E H.,E has domain Y.,"Given the previous statements, is I a Y?",Yes,I is a Y.,True,No
817,I R T.,R has domain V.,"Given the previous statements, is I a V?",Yes,I is a V.,True,No
235,C O Y.,O has domain X.,"Given the previous statements, is C a X?",Yes,C is a X.,True,No
138,B K Q.,K has domain N.,"Given the previous statements, is B a N?",Yes,B is a N.,True,No
1798,H I F.,I has domain G.,"Given the previous statements, is H a J?",No,H is not a J.,False,No
1205,C A U.,A has domain O.,"Given the previous statements, is C a Q?",No,C is not a Q.,False,No
746,H B I.,B has domain S.,"Given the previous statements, is H a S?",Yes,H is a S.,True,No
48,A Z P.,Z has domain R.,"Given the previous statements, is A a R?",Yes,A is a R.,True,No
735,H C V.,C has domain Z.,"Given the previous statements, is H a Z?",Yes,H is a Z.,True,No
1797,H X T.,X has domain S.,"Given the previous statements, is H a G?",No,H is not a G.,False,No
749,H E R.,E has domain V.,"Given the previous statements, is H a V?",Yes,H is a V.,True,No
33,A Y G.,Y has domain U.,"Given the previous statements, is A a U?",Yes,A is a U.,True,No
1994,J A Z.,A has domain O.,"Given the previous statements, is J a G?",No,J is not a G.,False,No
674,G I N.,I has domain H.,"Given the previous statements, is G a H?",Yes,G is a H.,True,No
558,F Q R.,Q has domain J.,"Given the previous statements, is F a J?",Yes,F is a J.,True,No
1988,J R S.,R has domain K.,"Given the previous statements, is J a U?",No,J is not a U.,False,No
11,A X N.,X has domain M.,"Given the previous statements, is A a M?",Yes,A is a M.,True,No
206,C I W.,I has domain B.,"Given the previous statements, is C a B?",Yes,C is a B.,True,No
512,F Q A.,Q has domain I.,"Given the previous statements, is F a I?",Yes,F is a I.,True,F
1372,D C O.,C has domain X.,"Given the previous statements, is D a N?",No,D is not a N.,False,No
1291,C F Y.,F has domain J.,"Given the previous statements, is C a S?",No,C is not a S.,False,No
299,C T V.,T has domain R.,"Given the previous statements, is C a R?",Yes,C is a R.,True,No
1409,E S M.,S has domain G.,"Given the previous statements, is E a X?",No,E is not a X.,False,No
1572,F B A.,B has domain W.,"Given the previous statements, is F a T?",No,F is not a T.,False,No
532,F Z T.,Z has domain K.,"Given the previous statements, is F a K?",Yes,F is a K.,True,No
195,B C J.,C has domain M.,"Given the previous statements, is B a M?",Yes,B is a M.,True,No
1874,I S E.,S has domain W.,"Given the previous statements, is I a X?",No,I is not a X.,False,No
1416,E J C.,J has domain Q.,"Given the previous statements, is E a K?",No,E is not a K.,False,No
303,D M T.,M has domain X.,"Given the previous statements, is D a X?",Yes,D is a X.,True,No
1753,H J N.,J has domain O.,"Given the previous statements, is H a R?",No,H is not a R.,False,No
31,A F B.,F has domain T.,"Given the previous statements, is A a T?",Yes,A is a T.,True,A
829,I Q E.,Q has domain J.,"Given the previous statements, is I a J?",Yes,I is a J.,True,No
398,D Y Q.,Y has domain T.,"Given the previous statements, is D a T?",Yes,D is a T.,True,No
1648,G J V.,J has domain C.,"Given the previous statements, is G a Q?",No,G is not a Q.,False,No
1172,B H N.,H has domain X.,"Given the previous statements, is B a U?",No,B is not a U.,False,No
477,E A J.,A has domain Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True,No
1486,E J Q.,J has domain W.,"Given the previous statements, is E a C?",No,E is not a C.,False,No
872,I L X.,L has domain N.,"Given the previous statements, is I a N?",Yes,I is a N.,True,No
527,F Y O.,Y has domain M.,"Given the previous statements, is F a M?",Yes,F is a M.,True,No
1261,C W B.,W has domain Y.,"Given the previous statements, is C a V?",No,C is not a V.,False,No
972,J Q U.,Q has domain F.,"Given the previous statements, is J a F?",Yes,J is a F.,True,No
741,H K F.,K has domain O.,"Given the previous statements, is H a O?",Yes,H is a O.,True,No
1440,E Y O.,Y has domain P.,"Given the previous statements, is E a H?",No,E is not a H.,False,No
461,E U H.,U has domain K.,"Given the previous statements, is E a K?",Yes,E is a K.,True,No
1336,D X E.,X has domain N.,"Given the previous statements, is D a A?",No,D is not a A.,False,No
974,J E T.,E has domain X.,"Given the previous statements, is J a X?",Yes,J is a X.,True,No
738,H D K.,D has domain T.,"Given the previous statements, is H a T?",Yes,H is a T.,True,No
1432,E S J.,S has domain M.,"Given the previous statements, is E a T?",No,E is not a T.,False,No
1420,E H Q.,H has domain Z.,"Given the previous statements, is E a G?",No,E is not a G.,False,No
1946,J U E.,U has domain Z.,"Given the previous statements, is J a Y?",No,J is not a Y.,False,No
1251,C R Q.,R has domain K.,"Given the previous statements, is C a H?",No,C is not a H.,False,No
119,B D X.,D has domain C.,"Given the previous statements, is B a C?",Yes,B is a C.,True,No
273,C Y L.,Y has domain N.,"Given the previous statements, is C a N?",Yes,C is a N.,True,No
1491,E C L.,C has domain D.,"Given the previous statements, is E a S?",No,E is not a S.,False,No
730,H G W.,G has domain S.,"Given the previous statements, is H a S?",Yes,H is a S.,True,No
848,I C J.,C has domain M.,"Given the previous statements, is I a M?",Yes,I is a M.,True,No
687,G C N.,C has domain M.,"Given the previous statements, is G a M?",Yes,G is a M.,True,No
719,H K X.,K has domain N.,"Given the previous statements, is H a N?",Yes,H is a N.,True,No
1129,B S Y.,S has domain R.,"Given the previous statements, is B a L?",No,B is not a L.,False,No
314,D M W.,M has domain V.,"Given the previous statements, is D a V?",Yes,D is a V.,True,No
1610,G C Y.,C has domain N.,"Given the previous statements, is G a P?",No,G is not a P.,False,No
1769,H O I.,O has domain D.,"Given the previous statements, is H a J?",No,H is not a J.,False,No
1418,E C D.,C has domain U.,"Given the previous statements, is E a G?",No,E is not a G.,False,No
392,D W H.,W has domain R.,"Given the previous statements, is D a R?",Yes,D is a R.,True,No
1693,G I S.,I has domain Z.,"Given the previous statements, is G a B?",No,G is not a B.,False,No
445,E C F.,C has domain H.,"Given the previous statements, is E a H?",Yes,E is a H.,True,No
1740,H J Y.,J has domain I.,"Given the previous statements, is H a Q?",No,H is not a Q.,False,No
1218,C N B.,N has domain J.,"Given the previous statements, is C a M?",No,C is not a M.,False,No
1942,J M C.,M has domain D.,"Given the previous statements, is J a K?",No,J is not a K.,False,No
1843,I M N.,M has domain U.,"Given the previous statements, is I a V?",No,I is not a V.,False,No
716,H W X.,W has domain J.,"Given the previous statements, is H a J?",Yes,H is a J.,True,No
298,C G Z.,G has domain F.,"Given the previous statements, is C a F?",Yes,C is a F.,True,No
889,I E U.,E has domain H.,"Given the previous statements, is I a H?",Yes,I is a H.,True,No
726,H K W.,K has domain Z.,"Given the previous statements, is H a Z?",Yes,H is a Z.,True,No
648,G Z V.,Z has domain N.,"Given the previous statements, is G a N?",Yes,G is a N.,True,No
1709,H A K.,A has domain T.,"Given the previous statements, is H a P?",No,H is not a P.,False,H
463,E T Y.,T has domain U.,"Given the previous statements, is E a U?",Yes,E is a U.,True,No
1348,D W Z.,W has domain K.,"Given the previous statements, is D a L?",No,D is not a L.,False,No
1980,J K N.,K has domain X.,"Given the previous statements, is J a O?",No,J is not a O.,False,No
79,A D T.,D has domain O.,"Given the previous statements, is A a O?",Yes,A is a O.,True,Yes
1148,B A H.,A has domain O.,"Given the previous statements, is B a I?",No,B is not a I.,False,No
1788,H T Z.,T has domain M.,"Given the previous statements, is H a U?",No,H is not a U.,False,No
1660,G O E.,O has domain P.,"Given the previous statements, is G a T?",No,G is not a T.,False,No
1802,I N R.,N has domain P.,"Given the previous statements, is I a B?",No,I is not a B.,False,No
413,E D L.,D has domain F.,"Given the previous statements, is E a F?",Yes,E is a F.,True,No
1475,E G P.,G has domain U.,"Given the previous statements, is E a H?",No,E is not a H.,False,No
656,G B Q.,B has domain T.,"Given the previous statements, is G a T?",Yes,G is a T.,True,No
1622,G K N.,K has domain A.,"Given the previous statements, is G a S?",No,G is not a S.,False,No
1344,D P A.,P has domain X.,"Given the previous statements, is D a J?",No,D is not a J.,False,No
535,F R U.,R has domain V.,"Given the previous statements, is F a V?",Yes,F is a V.,True,No
1208,C U M.,U has domain I.,"Given the previous statements, is C a F?",No,C is not a F.,False,No
1369,D H S.,H has domain L.,"Given the previous statements, is D a A?",No,D is not a A.,False,No
1175,B P U.,P has domain O.,"Given the previous statements, is B a W?",No,B is not a W.,False,No
113,B W I.,W has domain U.,"Given the previous statements, is B a U?",Yes,B is a U.,True,No
1122,B Q X.,Q has domain W.,"Given the previous statements, is B a T?",No,B is not a T.,False,No
494,E X V.,X has domain L.,"Given the previous statements, is E a L?",Yes,E is a L.,True,No
65,A Z N.,Z has domain P.,"Given the previous statements, is A a P?",Yes,A is a P.,True,No
1095,A I C.,I has domain Z.,"Given the previous statements, is A a X?",No,A is not a X.,False,No
1643,G S E.,S has domain W.,"Given the previous statements, is G a H?",No,G is not a H.,False,No
627,G X Z.,X has domain O.,"Given the previous statements, is G a O?",Yes,G is a O.,True,No
1567,F Q A.,Q has domain D.,"Given the previous statements, is F a J?",No,F is not a J.,False,No
1316,D K P.,K has domain Q.,"Given the previous statements, is D a E?",No,D is not a E.,False,No
1982,J E V.,E has domain S.,"Given the previous statements, is J a I?",No,J is not a I.,False,No
345,D Q M.,Q has domain J.,"Given the previous statements, is D a J?",Yes,D is a J.,True,No
755,H N L.,N has domain Z.,"Given the previous statements, is H a Z?",Yes,H is a Z.,True,No
513,F I S.,I has domain H.,"Given the previous statements, is F a H?",Yes,F is a H.,True,No
389,D S J.,S has domain E.,"Given the previous statements, is D a E?",Yes,D is a E.,True,No
731,H A R.,A has domain L.,"Given the previous statements, is H a L?",Yes,H is a L.,True,No
1364,D U T.,U has domain H.,"Given the previous statements, is D a Y?",No,D is not a Y.,False,No
1346,D B P.,B has domain Q.,"Given the previous statements, is D a S?",No,D is not a S.,False,No
982,J Y H.,Y has domain D.,"Given the previous statements, is J a D?",Yes,J is a D.,True,No
1534,F T Y.,T has domain K.,"Given the previous statements, is F a B?",No,F is not a B.,False,No
1230,C E Z.,E has domain G.,"Given the previous statements, is C a F?",No,C is not a F.,False,No
