ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1252,C is a T.,C is the same as J.,"Given the previous statements, is J a G?",No,J is not a G.,False,"No, J is not a G."
1711,H is a O.,H is the same as B.,"Given the previous statements, is B a W?",No,B is not a W.,False,"No, B is not a W."
1124,B is a H.,B is the same as O.,"Given the previous statements, is O a L?",No,O is not a L.,False,"No, O is not a L."
791,H is a V.,H is the same as G.,"Given the previous statements, is G a V?",Yes,G is a V.,True,"Yes, G is a V."
1376,D is a G.,D is the same as P.,"Given the previous statements, is P a S?",No,P is not a S.,False,"No, P is not a S."
1661,G is a P.,G is the same as M.,"Given the previous statements, is M a L?",No,M is not a L.,False,"No, M is not a L."
871,I is a S.,I is the same as Z.,"Given the previous statements, is Z a S?",Yes,Z is a S.,True,"Yes, Z is a S."
674,G is a D.,G is the same as J.,"Given the previous statements, is J a D?",Yes,J is a D.,True,"Yes, J is a D."
512,F is a U.,F is the same as X.,"Given the previous statements, is X a U?",Yes,X is a U.,True,"Yes, X is a U."
1057,A is a F.,A is the same as N.,"Given the previous statements, is N a Y?",No,N is not a Y.,False,"No, N is not a Y."
1306,D is a T.,D is the same as C.,"Given the previous statements, is C a L?",No,C is not a L.,False,"No, C is not a L."
1479,E is a Y.,E is the same as F.,"Given the previous statements, is F a X?",No,F is not a X.,False,"No, F is not a X."
821,I is a Z.,I is the same as U.,"Given the previous statements, is U a Z?",Yes,U is a Z.,True,"Yes, U is a Z."
1428,E is a B.,E is the same as S.,"Given the previous statements, is S a P?",No,S is not a P.,False,"No, S is not a P."
202,C is a R.,C is the same as U.,"Given the previous statements, is U a R?",Yes,U is a R.,True,"Yes, U is a R."
1289,C is a T.,C is the same as E.,"Given the previous statements, is E a D?",No,E is not a D.,False,"No, C is not a D."
1702,H is a W.,H is the same as A.,"Given the previous statements, is A a C?",No,A is not a C.,False,"No, A is not a C."
322,D is a M.,D is the same as E.,"Given the previous statements, is E a M?",Yes,E is a M.,True,"Yes, D is a M."
559,F is a D.,F is the same as Z.,"Given the previous statements, is Z a D?",Yes,Z is a D.,True,"Yes, Z is a D."
940,J is a X.,J is the same as U.,"Given the previous statements, is U a X?",Yes,U is a X.,True,"Yes, U is a X."
1688,G is a E.,G is the same as Q.,"Given the previous statements, is Q a Y?",No,Q is not a Y.,False,"No, G is not a Y."
1153,B is a U.,B is the same as W.,"Given the previous statements, is W a Q?",No,W is not a Q.,False,"No, W is not a Q."
1604,G is a D.,G is the same as Y.,"Given the previous statements, is Y a M?",No,Y is not a M.,False,"No, Y is not a M."
1305,D is a J.,D is the same as U.,"Given the previous statements, is U a Z?",No,U is not a Z.,False,"No, U is not a Z."
297,C is a B.,C is the same as K.,"Given the previous statements, is K a B?",Yes,K is a B.,True,"Yes, K is a B."
27,A is a P.,A is the same as J.,"Given the previous statements, is J a P?",Yes,J is a P.,True,"Yes, J is a P."
1092,A is a W.,A is the same as O.,"Given the previous statements, is O a B?",No,O is not a B.,False,"No, O is not a B."
1494,E is a V.,E is the same as D.,"Given the previous statements, is D a L?",No,D is not a L.,False,"No, D is not a L."
1411,E is a S.,E is the same as M.,"Given the previous statements, is M a C?",No,M is not a C.,False,"No, M is not a C."
1730,H is a D.,H is the same as Q.,"Given the previous statements, is Q a G?",No,Q is not a G.,False,"No, Q is not a G."
1541,F is a D.,F is the same as P.,"Given the previous statements, is P a Y?",No,P is not a Y.,False,"No, P is not a Y."
552,F is a R.,F is the same as Z.,"Given the previous statements, is Z a R?",Yes,Z is a R.,True,"Yes, Z is a R."
1850,I is a D.,I is the same as Y.,"Given the previous statements, is Y a W?",No,Y is not a W.,False,"No, Y is not a W."
1848,I is a V.,I is the same as T.,"Given the previous statements, is T a Z?",No,T is not a Z.,False,"No, T is not a Z."
1593,F is a S.,F is the same as P.,"Given the previous statements, is P a G?",No,P is not a G.,False,"No, P is not a G."
224,C is a H.,C is the same as P.,"Given the previous statements, is P a H?",Yes,P is a H.,True,"Yes, P is a H."
209,C is a E.,C is the same as F.,"Given the previous statements, is F a E?",Yes,F is a E.,True,"Yes, F is a E."
1860,I is a E.,I is the same as S.,"Given the previous statements, is S a X?",No,S is not a X.,False,"No, S is not a X."
1633,G is a X.,G is the same as C.,"Given the previous statements, is C a M?",No,C is not a M.,False,"No, C is not a M."
369,D is a Q.,D is the same as Y.,"Given the previous statements, is Y a Q?",Yes,Y is a Q.,True,"Yes, Y is a Q."
1566,F is a Y.,F is the same as T.,"Given the previous statements, is T a E?",No,T is not a E.,False,"No, T is not an E."
175,B is a T.,B is the same as Z.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True,"Yes, Z is a T."
578,F is a D.,F is the same as T.,"Given the previous statements, is T a D?",Yes,T is a D.,True,"Yes, T is a D."
1958,J is a R.,J is the same as G.,"Given the previous statements, is G a K?",No,G is not a K.,False,"No, G is not a K."
1129,B is a Y.,B is the same as D.,"Given the previous statements, is D a H?",No,D is not a H.,False,"No, D is not a H."
748,H is a T.,H is the same as N.,"Given the previous statements, is N a T?",Yes,N is a T.,True,"Yes, N is a T."
694,G is a S.,G is the same as C.,"Given the previous statements, is C a S?",Yes,C is a S.,True,"Yes, C is a S."
1817,I is a W.,I is the same as V.,"Given the previous statements, is V a B?",No,V is not a B.,False,"No, V is not a B."
68,A is a L.,A is the same as C.,"Given the previous statements, is C a L?",Yes,C is a L.,True,"Yes, C is a L."
868,I is a C.,I is the same as B.,"Given the previous statements, is B a C?",Yes,B is a C.,True,"Yes, B is a C."
304,D is a L.,D is the same as Y.,"Given the previous statements, is Y a L?",Yes,Y is a L.,True,"Yes, Y is a L."
124,B is a L.,B is the same as O.,"Given the previous statements, is O a L?",Yes,O is a L.,True,"Yes, O is a L."
217,C is a Z.,C is the same as X.,"Given the previous statements, is X a Z?",Yes,X is a Z.,True,"No, X is not a Z."
1192,B is a K.,B is the same as O.,"Given the previous statements, is O a P?",No,O is not a P.,False,"No, O is not a P."
411,E is a U.,E is the same as M.,"Given the previous statements, is M a U?",Yes,M is a U.,True,"Yes, M is a U."
404,E is a K.,E is the same as W.,"Given the previous statements, is W a K?",Yes,W is a K.,True,"Yes, W is a K."
43,A is a T.,A is the same as W.,"Given the previous statements, is W a T?",Yes,W is a T.,True,"Yes, W is a T."
1606,G is a B.,G is the same as K.,"Given the previous statements, is K a J?",No,K is not a J.,False,"No, K is not a J."
100,A is a O.,A is the same as I.,"Given the previous statements, is I a O?",Yes,I is a O.,True,"Yes, I is a O."
1262,C is a I.,C is the same as U.,"Given the previous statements, is U a K?",No,U is not a K.,False,"No, U is not a K."
636,G is a D.,G is the same as U.,"Given the previous statements, is U a D?",Yes,U is a D.,True,"Yes, U is a D."
1229,C is a I.,C is the same as G.,"Given the previous statements, is G a D?",No,G is not a D.,False,"No, G is not a D."
1947,J is a T.,J is the same as R.,"Given the previous statements, is R a G?",No,R is not a G.,False,"No, R is not a G."
1791,H is a O.,H is the same as I.,"Given the previous statements, is I a G?",No,I is not a G.,False,"No, I is not a G."
190,B is a R.,B is the same as A.,"Given the previous statements, is A a R?",Yes,A is a R.,True,"Yes, A is a R."
1175,B is a H.,B is the same as O.,"Given the previous statements, is O a F?",No,O is not a F.,False,"No, O is not a F."
1994,J is a R.,J is the same as K.,"Given the previous statements, is K a I?",No,K is not a I.,False,"No, K is not an I."
1345,D is a X.,D is the same as B.,"Given the previous statements, is B a M?",No,B is not a M.,False,"No, B is not a M."
683,G is a W.,G is the same as N.,"Given the previous statements, is N a W?",Yes,N is a W.,True,"Yes, N is a W."
1249,C is a H.,C is the same as T.,"Given the previous statements, is T a A?",No,T is not a A.,False,"No, T is not an A."
1391,D is a N.,D is the same as V.,"Given the previous statements, is V a J?",No,V is not a J.,False,"No, V is not a J."
214,C is a A.,C is the same as L.,"Given the previous statements, is L a A?",Yes,L is a A.,True,"Yes, C is a A."
693,G is a U.,G is the same as S.,"Given the previous statements, is S a U?",Yes,S is a U.,True,"Yes, S is a U."
222,C is a W.,C is the same as L.,"Given the previous statements, is L a W?",Yes,L is a W.,True,"Yes, C is a W."
92,A is a D.,A is the same as H.,"Given the previous statements, is H a D?",Yes,H is a D.,True,"Yes, H is a D."
761,H is a Z.,H is the same as R.,"Given the previous statements, is R a Z?",Yes,R is a Z.,True,"Yes, R is a Z."
1812,I is a Y.,I is the same as W.,"Given the previous statements, is W a M?",No,W is not a M.,False,"No, W is not a M."
920,J is a S.,J is the same as P.,"Given the previous statements, is P a S?",Yes,P is a S.,True,"Yes, P is a S."
1292,C is a F.,C is the same as O.,"Given the previous statements, is O a M?",No,O is not a M.,False,"No, O is not a M."
747,H is a O.,H is the same as N.,"Given the previous statements, is N a O?",Yes,N is a O.,True,"Yes, N is a O."
515,F is a P.,F is the same as W.,"Given the previous statements, is W a P?",Yes,W is a P.,True,"Yes, W is a P."
1034,A is a X.,A is the same as M.,"Given the previous statements, is M a T?",No,M is not a T.,False,"No, M is not a T."
1529,F is a U.,F is the same as Q.,"Given the previous statements, is Q a P?",No,Q is not a P.,False,"No, Q is not a P."
807,I is a W.,I is the same as R.,"Given the previous statements, is R a W?",Yes,R is a W.,True,"Yes, R is a W."
1683,G is a C.,G is the same as U.,"Given the previous statements, is U a M?",No,U is not a M.,False,"No, U is not a M."
961,J is a Z.,J is the same as Y.,"Given the previous statements, is Y a Z?",Yes,Y is a Z.,True,"Yes, Y is a Z."
323,D is a Q.,D is the same as O.,"Given the previous statements, is O a Q?",Yes,O is a Q.,True,"Yes, O is a Q."
1318,D is a J.,D is the same as N.,"Given the previous statements, is N a E?",No,N is not a E.,False,"No, N is not an E."
996,J is a T.,J is the same as U.,"Given the previous statements, is U a T?",Yes,U is a T.,True,"Yes, U is a T."
1486,E is a J.,E is the same as Z.,"Given the previous statements, is Z a Y?",No,Z is not a Y.,False,"No, Z is not a Y."
990,J is a F.,J is the same as Q.,"Given the previous statements, is Q a F?",Yes,Q is a F.,True,"Yes, Q is a F."
712,H is a M.,H is the same as L.,"Given the previous statements, is L a M?",Yes,L is a M.,True,"No, L is not a M."
833,I is a E.,I is the same as A.,"Given the previous statements, is A a E?",Yes,A is a E.,True,"Yes, A is a E."
642,G is a Y.,G is the same as A.,"Given the previous statements, is A a Y?",Yes,A is a Y.,True,"Yes, A is a Y."
1335,D is a N.,D is the same as Z.,"Given the previous statements, is Z a X?",No,Z is not a X.,False,"No, Z is not a X."
171,B is a U.,B is the same as X.,"Given the previous statements, is X a U?",Yes,X is a U.,True,"Yes, X is a U."
620,G is a J.,G is the same as D.,"Given the previous statements, is D a J?",Yes,D is a J.,True,"Yes, D is a J."
1379,D is a E.,D is the same as P.,"Given the previous statements, is P a X?",No,P is not a X.,False,"No, P is not a X."
48,A is a S.,A is the same as I.,"Given the previous statements, is I a S?",Yes,I is a S.,True,"Yes, I is a S."
1880,I is a E.,I is the same as Y.,"Given the previous statements, is Y a Z?",No,Y is not a Z.,False,"No, Y is not a Z."
287,C is a S.,C is the same as J.,"Given the previous statements, is J a S?",Yes,J is a S.,True,"Yes, C is a S."
1414,E is a Y.,E is the same as B.,"Given the previous statements, is B a O?",No,B is not a O.,False,"No, B is not an O."
303,D is a F.,D is the same as V.,"Given the previous statements, is V a F?",Yes,V is a F.,True,"Yes, V is a F."
517,F is a Q.,F is the same as B.,"Given the previous statements, is B a Q?",Yes,B is a Q.,True,"Yes, B is a Q."
328,D is a U.,D is the same as A.,"Given the previous statements, is A a U?",Yes,A is a U.,True,"Yes, A is a U."
1820,I is a M.,I is the same as S.,"Given the previous statements, is S a T?",No,S is not a T.,False,"No, S is not a T."
1739,H is a B.,H is the same as W.,"Given the previous statements, is W a S?",No,W is not a S.,False,"No, W is not a S."
1625,G is a J.,G is the same as B.,"Given the previous statements, is B a R?",No,B is not a R.,False,"No, B is not a R."
329,D is a W.,D is the same as V.,"Given the previous statements, is V a W?",Yes,V is a W.,True,"Yes, V is a W."
135,B is a D.,B is the same as X.,"Given the previous statements, is X a D?",Yes,X is a D.,True,"Yes, X is a D."
960,J is a W.,J is the same as T.,"Given the previous statements, is T a W?",Yes,T is a W.,True,"Yes, T is a W."
427,E is a X.,E is the same as G.,"Given the previous statements, is G a X?",Yes,G is a X.,True,"Yes, G is a X."
1417,E is a J.,E is the same as L.,"Given the previous statements, is L a Q?",No,L is not a Q.,False,"No, L is not a Q."
419,E is a J.,E is the same as A.,"Given the previous statements, is A a J?",Yes,A is a J.,True,"Yes, A is a J."
55,A is a E.,A is the same as D.,"Given the previous statements, is D a E?",Yes,D is a E.,True,"Yes, D is a E."
735,H is a X.,H is the same as U.,"Given the previous statements, is U a X?",Yes,U is a X.,True,"Yes, U is a X."
1278,C is a Y.,C is the same as J.,"Given the previous statements, is J a Q?",No,J is not a Q.,False,"No, J is not a Q."
1720,H is a M.,H is the same as W.,"Given the previous statements, is W a Y?",No,W is not a Y.,False,"No, W is not a Y."
571,F is a S.,F is the same as W.,"Given the previous statements, is W a S?",Yes,W is a S.,True,"Yes, W is a S."
1244,C is a W.,C is the same as O.,"Given the previous statements, is O a X?",No,O is not a X.,False,"No, O is not a X."
562,F is a K.,F is the same as M.,"Given the previous statements, is M a K?",Yes,M is a K.,True,"Yes, M is a K."
1350,D is a I.,D is the same as A.,"Given the previous statements, is A a L?",No,A is not a L.,False,"No, A is not a L."
408,E is a X.,E is the same as B.,"Given the previous statements, is B a X?",Yes,B is a X.,True,"Yes, B is a X."
1590,F is a E.,F is the same as T.,"Given the previous statements, is T a H?",No,T is not a H.,False,"No, T is not a H."
1855,I is a Q.,I is the same as R.,"Given the previous statements, is R a F?",No,R is not a F.,False,"No, R is not a F."
1865,I is a L.,I is the same as Q.,"Given the previous statements, is Q a W?",No,Q is not a W.,False,"No, Q is not a W."
998,J is a B.,J is the same as U.,"Given the previous statements, is U a B?",Yes,U is a B.,True,"Yes, U is a B."
1800,H is a I.,H is the same as L.,"Given the previous statements, is L a K?",No,L is not a K.,False,"No, L is not a K."
4,A is a F.,A is the same as V.,"Given the previous statements, is V a F?",Yes,V is a F.,True,"Yes, V is a F."
1438,E is a X.,E is the same as Q.,"Given the previous statements, is Q a U?",No,Q is not a U.,False,"No, Q is not a U."
847,I is a V.,I is the same as C.,"Given the previous statements, is C a V?",Yes,C is a V.,True,"Yes, C is a V."
695,G is a D.,G is the same as T.,"Given the previous statements, is T a D?",Yes,T is a D.,True,"Yes, T is a D."
325,D is a S.,D is the same as U.,"Given the previous statements, is U a S?",Yes,U is a S.,True,"Yes, U is a S."
806,I is a X.,I is the same as L.,"Given the previous statements, is L a X?",Yes,L is a X.,True,"Yes, L is a X."
1074,A is a V.,A is the same as T.,"Given the previous statements, is T a N?",No,T is not a N.,False,"No, T is not a N."
1493,E is a V.,E is the same as O.,"Given the previous statements, is O a T?",No,O is not a T.,False,"No, O is not a T."
840,I is a O.,I is the same as E.,"Given the previous statements, is E a O?",Yes,E is a O.,True,"Yes, E is a O."
854,I is a G.,I is the same as U.,"Given the previous statements, is U a G?",Yes,U is a G.,True,"Yes, U is a G."
30,A is a Z.,A is the same as J.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True,"No, A is not a Z."
1427,E is a G.,E is the same as A.,"Given the previous statements, is A a Z?",No,A is not a Z.,False,"No, A is not a Z."
510,F is a V.,F is the same as L.,"Given the previous statements, is L a V?",Yes,L is a V.,True,"Yes, F is a V."
390,D is a N.,D is the same as E.,"Given the previous statements, is E a N?",Yes,E is a N.,True,"Yes, E is a N."
572,F is a K.,F is the same as I.,"Given the previous statements, is I a K?",Yes,I is a K.,True,"Yes, I is a K."
993,J is a X.,J is the same as B.,"Given the previous statements, is B a X?",Yes,B is a X.,True,"Yes, B is a X."
1890,I is a P.,I is the same as N.,"Given the previous statements, is N a K?",No,N is not a K.,False,"No, N is not a K."
1946,J is a O.,J is the same as R.,"Given the previous statements, is R a P?",No,R is not a P.,False,"No, R is not a P."
663,G is a L.,G is the same as I.,"Given the previous statements, is I a L?",Yes,I is a L.,True,"Yes, I is a L."
661,G is a F.,G is the same as K.,"Given the previous statements, is K a F?",Yes,K is a F.,True,"Yes, K is a F."
1717,H is a N.,H is the same as R.,"Given the previous statements, is R a Z?",No,R is not a Z.,False,"No, R is not a Z."
1444,E is a P.,E is the same as M.,"Given the previous statements, is M a H?",No,M is not a H.,False,"No, M is not a H."
309,D is a Q.,D is the same as H.,"Given the previous statements, is H a Q?",Yes,H is a Q.,True,"Yes, H is a Q."
298,C is a Q.,C is the same as B.,"Given the previous statements, is B a Q?",Yes,B is a Q.,True,"Yes, B is a Q."
603,G is a D.,G is the same as H.,"Given the previous statements, is H a D?",Yes,H is a D.,True,"Yes, H is a D."
874,I is a D.,I is the same as A.,"Given the previous statements, is A a D?",Yes,A is a D.,True,"Yes, A is a D."
1209,C is a Z.,C is the same as K.,"Given the previous statements, is K a R?",No,K is not a R.,False,"No, K is not a R."
718,H is a Q.,H is the same as D.,"Given the previous statements, is D a Q?",Yes,D is a Q.,True,"Yes, D is a Q."
1543,F is a G.,F is the same as Y.,"Given the previous statements, is Y a S?",No,Y is not a S.,False,"No, Y is not a S."
492,E is a J.,E is the same as R.,"Given the previous statements, is R a J?",Yes,R is a J.,True,"Yes, R is a J."
872,I is a Q.,I is the same as L.,"Given the previous statements, is L a Q?",Yes,L is a Q.,True,"Yes, L is a Q."
672,G is a Y.,G is the same as U.,"Given the previous statements, is U a Y?",Yes,U is a Y.,True,"Yes, U is a Y."
945,J is a F.,J is the same as G.,"Given the previous statements, is G a F?",Yes,G is a F.,True,"Yes, G is a F."
1655,G is a U.,G is the same as M.,"Given the previous statements, is M a L?",No,M is not a L.,False,"No, M is not a L."
386,D is a Z.,D is the same as R.,"Given the previous statements, is R a Z?",Yes,R is a Z.,True,"Yes, R is a Z."
83,A is a M.,A is the same as W.,"Given the previous statements, is W a M?",Yes,W is a M.,True,"Yes, W is a M."
341,D is a B.,D is the same as G.,"Given the previous statements, is G a B?",Yes,G is a B.,True,"Yes, G is a B."
366,D is a P.,D is the same as J.,"Given the previous statements, is J a P?",Yes,J is a P.,True,"Yes, J is a P."
716,H is a C.,H is the same as T.,"Given the previous statements, is T a C?",Yes,T is a C.,True,"Yes, T is a C."
1258,C is a T.,C is the same as F.,"Given the previous statements, is F a Z?",No,F is not a Z.,False,"No, F is not a Z."
1626,G is a H.,G is the same as R.,"Given the previous statements, is R a X?",No,R is not a X.,False,"No, R is not a X."
301,D is a J.,D is the same as U.,"Given the previous statements, is U a J?",Yes,U is a J.,True,"Yes, U is a J."
527,F is a K.,F is the same as D.,"Given the previous statements, is D a K?",Yes,D is a K.,True,"Yes, D is a K."
141,B is a I.,B is the same as Z.,"Given the previous statements, is Z a I?",Yes,Z is a I.,True,"Yes, Z is a I."
1053,A is a Z.,A is the same as D.,"Given the previous statements, is D a L?",No,D is not a L.,False,"No, D is not a L."
768,H is a G.,H is the same as J.,"Given the previous statements, is J a G?",Yes,J is a G.,True,"Yes, J is a G."
1979,J is a L.,J is the same as Y.,"Given the previous statements, is Y a I?",No,Y is not a I.,False,"No, Y is not an I."
1875,I is a S.,I is the same as Q.,"Given the previous statements, is Q a R?",No,Q is not a R.,False,"No, Q is not a R."
1130,B is a L.,B is the same as C.,"Given the previous statements, is C a O?",No,C is not a O.,False,"No, C is not an O."
1416,E is a Y.,E is the same as D.,"Given the previous statements, is D a M?",No,D is not a M.,False,"No, D is not a M."
668,G is a L.,G is the same as R.,"Given the previous statements, is R a L?",Yes,R is a L.,True,"Yes, R is a L."
1503,F is a G.,F is the same as T.,"Given the previous statements, is T a Q?",No,T is not a Q.,False,"No, T is not a Q."
1019,A is a U.,A is the same as K.,"Given the previous statements, is K a C?",No,K is not a C.,False,"No, K is not a C."
1741,H is a Q.,H is the same as J.,"Given the previous statements, is J a X?",No,J is not a X.,False,"No, J is not a X."
1917,J is a P.,J is the same as L.,"Given the previous statements, is L a W?",No,L is not a W.,False,"No, L is not a W."
57,A is a O.,A is the same as Z.,"Given the previous statements, is Z a O?",Yes,Z is a O.,True,"Yes, Z is a O."
1342,D is a A.,D is the same as G.,"Given the previous statements, is G a K?",No,G is not a K.,False,"No, G is not a K."
1750,H is a L.,H is the same as K.,"Given the previous statements, is K a C?",No,K is not a C.,False,"No, K is not a C."
161,B is a P.,B is the same as F.,"Given the previous statements, is F a P?",Yes,F is a P.,True,"Yes, F is a P."
1922,J is a R.,J is the same as C.,"Given the previous statements, is C a U?",No,C is not a U.,False,"No, C is not a U."
348,D is a W.,D is the same as K.,"Given the previous statements, is K a W?",Yes,K is a W.,True,"Yes, K is a W."
410,E is a U.,E is the same as H.,"Given the previous statements, is H a U?",Yes,H is a U.,True,"Yes, H is a U."
627,G is a C.,G is the same as O.,"Given the previous statements, is O a C?",Yes,O is a C.,True,"Yes, O is a C."
1587,F is a C.,F is the same as K.,"Given the previous statements, is K a X?",No,K is not a X.,False,"No, K is not a X."
63,A is a P.,A is the same as I.,"Given the previous statements, is I a P?",Yes,I is a P.,True,"Yes, I is a P."
1205,C is a X.,C is the same as P.,"Given the previous statements, is P a N?",No,P is not a N.,False,"No, P is not a N."
172,B is a F.,B is the same as Y.,"Given the previous statements, is Y a F?",Yes,Y is a F.,True,"Yes, Y is a F."
77,A is a M.,A is the same as E.,"Given the previous statements, is E a M?",Yes,E is a M.,True,"Yes, E is a M."
1410,E is a B.,E is the same as I.,"Given the previous statements, is I a L?",No,I is not a L.,False,"No, I is not a L."
644,G is a O.,G is the same as D.,"Given the previous statements, is D a O?",Yes,D is a O.,True,"Yes, D is a O."
1894,I is a M.,I is the same as F.,"Given the previous statements, is F a J?",No,F is not a J.,False,"No, F is not a J."
836,I is a H.,I is the same as M.,"Given the previous statements, is M a H?",Yes,M is a H.,True,"Yes, M is a H."
90,A is a P.,A is the same as N.,"Given the previous statements, is N a P?",Yes,N is a P.,True,"Yes, N is a P."
1050,A is a N.,A is the same as Q.,"Given the previous statements, is Q a O?",No,Q is not a O.,False,"No, Q is not an O."
28,A is a U.,A is the same as F.,"Given the previous statements, is F a U?",Yes,F is a U.,True,"Yes, F is a U."
149,B is a J.,B is the same as C.,"Given the previous statements, is C a J?",Yes,C is a J.,True,"Yes, C is a J."
787,H is a R.,H is the same as E.,"Given the previous statements, is E a R?",Yes,E is a R.,True,"Yes, E is a R."
407,E is a U.,E is the same as C.,"Given the previous statements, is C a U?",Yes,C is a U.,True,"Yes, C is a U."
1316,D is a B.,D is the same as O.,"Given the previous statements, is O a N?",No,O is not a N.,False,"No, O is not a N."
1191,B is a P.,B is the same as H.,"Given the previous statements, is H a C?",No,H is not a C.,False,"No, H is not a C."
431,E is a Y.,E is the same as A.,"Given the previous statements, is A a Y?",Yes,A is a Y.,True,"Yes, A is a Y."
1404,E is a B.,E is the same as O.,"Given the previous statements, is O a W?",No,O is not a W.,False,"No, O is not a W."
46,A is a J.,A is the same as U.,"Given the previous statements, is U a J?",Yes,U is a J.,True,"Yes, U is a J."
555,F is a K.,F is the same as L.,"Given the previous statements, is L a K?",Yes,L is a K.,True,"No, F is not a K."
994,J is a C.,J is the same as Z.,"Given the previous statements, is Z a C?",Yes,Z is a C.,True,"Yes, Z is a C."
943,J is a B.,J is the same as T.,"Given the previous statements, is T a B?",Yes,T is a B.,True,"Yes, T is a B."
591,F is a Q.,F is the same as X.,"Given the previous statements, is X a Q?",Yes,X is a Q.,True,"Yes, X is a Q."
1991,J is a C.,J is the same as R.,"Given the previous statements, is R a Y?",No,R is not a Y.,False,"No, R is not a Y."
317,D is a R.,D is the same as M.,"Given the previous statements, is M a R?",Yes,M is a R.,True,"Yes, M is a R."
1055,A is a W.,A is the same as Z.,"Given the previous statements, is Z a I?",No,Z is not a I.,False,"No, Z is not an I."
1751,H is a C.,H is the same as B.,"Given the previous statements, is B a Q?",No,B is not a Q.,False,"No, B is not a Q."
624,G is a W.,G is the same as D.,"Given the previous statements, is D a W?",Yes,D is a W.,True,"Yes, D is a W."
1915,J is a X.,J is the same as U.,"Given the previous statements, is U a V?",No,U is not a V.,False,"No, U is not a V."
752,H is a I.,H is the same as J.,"Given the previous statements, is J a I?",Yes,J is a I.,True,"Yes, J is a I."
640,G is a A.,G is the same as Y.,"Given the previous statements, is Y a A?",Yes,Y is a A.,True,"Yes, Y is a A."
1684,G is a Z.,G is the same as F.,"Given the previous statements, is F a S?",No,F is not a S.,False,"No, F is not a S."
549,F is a O.,F is the same as X.,"Given the previous statements, is X a O?",Yes,X is a O.,True,"Yes, X is a O."
1764,H is a F.,H is the same as X.,"Given the previous statements, is X a S?",No,X is not a S.,False,"No, X is not a S."
1168,B is a L.,B is the same as K.,"Given the previous statements, is K a Y?",No,K is not a Y.,False,"No, K is not a Y."
1857,I is a P.,I is the same as O.,"Given the previous statements, is O a S?",No,O is not a S.,False,"No, O is not a S."
1775,H is a B.,H is the same as O.,"Given the previous statements, is O a N?",No,O is not a N.,False,"No, O is not a N."
986,J is a N.,J is the same as U.,"Given the previous statements, is U a N?",Yes,U is a N.,True,"Yes, U is a N."
1163,B is a T.,B is the same as O.,"Given the previous statements, is O a I?",No,O is not a I.,False,"No, O is not an I."
541,F is a P.,F is the same as V.,"Given the previous statements, is V a P?",Yes,V is a P.,True,"No, V is not a P."
560,F is a B.,F is the same as U.,"Given the previous statements, is U a B?",Yes,U is a B.,True,"Yes, U is a B."
1727,H is a D.,H is the same as U.,"Given the previous statements, is U a R?",No,U is not a R.,False,"No, U is not a R."
1553,F is a R.,F is the same as A.,"Given the previous statements, is A a Q?",No,A is not a Q.,False,"No, A is not a Q."
1133,B is a U.,B is the same as M.,"Given the previous statements, is M a Y?",No,M is not a Y.,False,"No, M is not a Y."
1454,E is a A.,E is the same as J.,"Given the previous statements, is J a R?",No,J is not a R.,False,"No, J is not a R."
452,E is a X.,E is the same as D.,"Given the previous statements, is D a X?",Yes,D is a X.,True,"Yes, D is a X."
1190,B is a W.,B is the same as H.,"Given the previous statements, is H a Z?",No,H is not a Z.,False,"No, H is not a Z."
1924,J is a G.,J is the same as F.,"Given the previous statements, is F a W?",No,F is not a W.,False,"No, F is not a W."
36,A is a R.,A is the same as C.,"Given the previous statements, is C a R?",Yes,C is a R.,True,"Yes, C is a R."
160,B is a A.,B is the same as F.,"Given the previous statements, is F a A?",Yes,F is a A.,True,"Yes, F is a A."
1844,I is a F.,I is the same as J.,"Given the previous statements, is J a S?",No,J is not a S.,False,"No, J is not a S."
1301,D is a N.,D is the same as X.,"Given the previous statements, is X a P?",No,X is not a P.,False,"No, X is not a P."
16,A is a S.,A is the same as G.,"Given the previous statements, is G a S?",Yes,G is a S.,True,"Yes, G is a S."
125,B is a C.,B is the same as I.,"Given the previous statements, is I a C?",Yes,I is a C.,True,"Yes, I is a C."
476,E is a F.,E is the same as X.,"Given the previous statements, is X a F?",Yes,X is a F.,True,"Yes, X is a F."
1569,F is a A.,F is the same as N.,"Given the previous statements, is N a L?",No,N is not a L.,False,"No, N is not a L."
1942,J is a O.,J is the same as M.,"Given the previous statements, is M a Z?",No,M is not a Z.,False,"No, M is not a Z."
1546,F is a I.,F is the same as O.,"Given the previous statements, is O a B?",No,O is not a B.,False,"No, O is not a B."
114,B is a J.,B is the same as D.,"Given the previous statements, is D a J?",Yes,D is a J.,True,"Yes, D is a J."
116,B is a R.,B is the same as O.,"Given the previous statements, is O a R?",Yes,O is a R.,True,"Yes, O is a R."
569,F is a N.,F is the same as S.,"Given the previous statements, is S a N?",Yes,S is a N.,True,"Yes, S is a N."
700,G is a X.,G is the same as Q.,"Given the previous statements, is Q a X?",Yes,Q is a X.,True,"Yes, Q is a X."
542,F is a X.,F is the same as U.,"Given the previous statements, is U a X?",Yes,U is a X.,True,"Yes, U is a X."
312,D is a P.,D is the same as R.,"Given the previous statements, is R a P?",Yes,R is a P.,True,"Yes, R is a P."
