ID,triple1,question,answer,inferred triple,label,LLM output
910,Cataplexy is different from Catalepsy.,"Given the previous statement, is Catalepsy an Cataplexy?",Yes,Catalepsy is different from Cataplexy.,True,The first one is
177,Calvin Turner is different from Cal Turner.,"Given the previous statement, is Cal Turner an Calvin Turner?",Yes,Cal Turner is different from Calvin Turner.,True,The canon is the
1277,Campbell Court Hotel is different from Campbell Court Hotel.,"Given the previous statement, is Campbell Hotel an Campbell Court Hotel?",No,Campbell Hotel is not different from Campbell Court Hotel.,False,The answer is yes
415,Canon EOS 700D is different from Canon EOS 70D.,"Given the previous statement, is Canon EOS 70D an Canon EOS 700D?",Yes,Canon EOS 70D is different from Canon EOS 700D.,True,The answer is no
24,"Cadillac, Cadillac is different from Cadillac.","Given the previous statement, is Cadillac an Cadillac, Cadillac?",Yes,"Cadillac is different from Cadillac, Cadillac.",True,The answer is no
121,"Calhoun County, Georgia is different from Georgia.","Given the previous statement, is Georgia an Calhoun County, Georgia?",Yes,"Georgia is different from Calhoun County, Georgia.",True,The first one is
1887,Castle of al-Al is different from Castle of al-Al.,"Given the previous statement, is Iaal Fortress an Castle of al-Al?",No,Iaal Fortress is not different from Castle of al-Al.,False,The answer to the
587,Carinthia is different from Corinthia.,"Given the previous statement, is Corinthia an Carinthia?",Yes,Corinthia is different from Carinthia.,True,The answer is no
103,"Caldwell, Texas is different from Caldwell County.","Given the previous statement, is Caldwell County an Caldwell, Texas?",Yes,"Caldwell County is different from Caldwell, Texas.",True,The answer is no
329,Canadian Junior Hockey League is different from Canadian Major Junior Hockey League.,"Given the previous statement, is Canadian Major Junior Hockey League an Canadian Junior Hockey League?",Yes,Canadian Major Junior Hockey League is different from Canadian Junior Hockey League.,True,The answer to the
267,Camp Merriam is different from California.,"Given the previous statement, is California an Camp Merriam?",Yes,California is different from Camp Merriam.,True,The question is not
1996,Amiina is different from Amiina.,"Given the previous statement, is Amina an Amiina?",No,Amina is not different from Amiina.,False,The answer is no
77,Calabazar is different from Calabazar de Sagua.,"Given the previous statement, is Calabazar de Sagua an Calabazar?",Yes,Calabazar de Sagua is different from Calabazar.,True,The first one is
11,Cabrillo National Monument is different from Point Cabrillo Light.,"Given the previous statement, is Point Cabrillo Light an Cabrillo National Monument?",Yes,Point Cabrillo Light is different from Cabrillo National Monument.,True,The answer is no
1248,Cameronian is different from Cameronian.,"Given the previous statement, is Cameroonian an Cameronian?",No,Cameroonian is not different from Cameronian.,False,Carnosauria
1427,"Canora, Saskatchewan is different from Canora, Saskatchewan.","Given the previous statement, is Kenora an Canora, Saskatchewan?",No,"Kenora is not different from Canora, Saskatchewan.",False,The first one is
1690,Carlos Vilar is different from Carlos Vilar.,"Given the previous statement, is Carlos Alcántara Vilar an Carlos Vilar?",No,Carlos Alcántara Vilar is not different from Carlos Vilar.,False,The answer is no
1322,Canadian Amateur Hockey League is different from Canadian Amateur Hockey League.,"Given the previous statement, is Canadian Amateur Hockey Association an Canadian Amateur Hockey League?",No,Canadian Amateur Hockey Association is not different from Canadian Amateur Hockey League.,False,The answer is no
3,Cabanada is different from Cabanagem.,"Given the previous statement, is Cabanagem an Cabanada?",Yes,Cabanagem is different from Cabanada.,True,The answer is yes
64,Cairo West Air Base is different from Sphinx International Airport.,"Given the previous statement, is Sphinx International Airport an Cairo West Air Base?",Yes,Sphinx International Airport is different from Cairo West Air Base.,True,The answer is no
595,Carl Björk is different from Born 1992).,"Given the previous statement, is Born 1992) an Carl Björk?",Yes,Born 1992) is different from Carl Björk.,True,The answer is yes
883,Castle of Redondos is different from Castle of Redondo.,"Given the previous statement, is Castle of Redondo an Castle of Redondos?",Yes,Castle of Redondo is different from Castle of Redondos.,True,The first one is
1474,Cape of Good Hope is different from Cape of Good Hope.,"Given the previous statement, is Cape Agulhas an Cape of Good Hope?",No,Cape Agulhas is not different from Cape of Good Hope.,False,The answer is no
1472,"Cape Woolamai, Victoria is different from Cape Woolamai, Victoria.","Given the previous statement, is Victoria an Cape Woolamai, Victoria?",No,"Victoria is not different from Cape Woolamai, Victoria.",False,The Canadian Major Junior
714,Carnegie Art Museum is different from Kansas.,"Given the previous statement, is Kansas an Carnegie Art Museum?",Yes,Kansas is different from Carnegie Art Museum.,True,"No, Carnie"
643,Carlos Bellvís is different from Carlos Llorens.,"Given the previous statement, is Carlos Llorens an Carlos Bellvís?",Yes,Carlos Llorens is different from Carlos Bellvís.,True,The answer to the
68,Caitlin Upton is different from Kate Upton.,"Given the previous statement, is Kate Upton an Caitlin Upton?",Yes,Kate Upton is different from Caitlin Upton.,True,The answer is no
1114,Calenzana is different from Calenzana.,"Given the previous statement, is Calenzano an Calenzana?",No,Calenzano is not different from Calenzana.,False,The first one is
241,"Cameron County, Texas is different from Cameron.","Given the previous statement, is Cameron an Cameron County, Texas?",Yes,"Cameron is different from Cameron County, Texas.",True,"Yes, Caroline Hayes"
804,Cartography is different from Cartogram.,"Given the previous statement, is Cartogram an Cartography?",Yes,Cartogram is different from Cartography.,True,"Yes, they are"
1008,Cabinet of François Fillon is different from Cabinet of François Fillon.,"Given the previous statement, is Fillon Government an Cabinet of François Fillon?",No,Fillon Government is not different from Cabinet of François Fillon.,False,The answer is no
1776,Carroll House Hotel is different from Carroll House Hotel.,"Given the previous statement, is New Carroll House Hotel an Carroll House Hotel?",No,New Carroll House Hotel is not different from Carroll House Hotel.,False,The answer is no
386,"Cannon Creek, Queensland is different from Cannon Creek.","Given the previous statement, is Cannon Creek an Cannon Creek, Queensland?",Yes,"Cannon Creek is different from Cannon Creek, Queensland.",True,The answer is no
468,Cape St. Mary's is different from Nova Scotia.,"Given the previous statement, is Nova Scotia an Cape St. Mary's?",Yes,Nova Scotia is different from Cape St. Mary's.,True,The first one is
183,Camano Island is different from Kamano Island.,"Given the previous statement, is Kamano Island an Camano Island?",Yes,Kamano Island is different from Camano Island.,True,The answer is no
1707,"Carmel Valley, California is different from Carmel Valley, California.","Given the previous statement, is Carmel Valley Village an Carmel Valley, California?",No,"Carmel Valley Village is not different from Carmel Valley, California.",False,The question is not
1788,Cartan's lemma is different from Cartan's lemma.,"Given the previous statement, is Cartan's theorem an Cartan's lemma?",No,Cartan's theorem is not different from Cartan's lemma.,False,The answer to the
54,"Caguas, Puerto Rico is different from Cagua.","Given the previous statement, is Cagua an Caguas, Puerto Rico?",Yes,"Cagua is different from Caguas, Puerto Rico.",True,The California Shenando
1717,Carnegie Medal is different from Carnegie Medal.,"Given the previous statement, is Fiction an Carnegie Medal?",No,Fiction is not different from Carnegie Medal.,False,The Carnegie Medal is
120,"Calhoun, West Virginia is different from Calhoun County.","Given the previous statement, is Calhoun County an Calhoun, West Virginia?",Yes,"Calhoun County is different from Calhoun, West Virginia.",True,Carno is different
632,Carlo Cassola is different from Carla Cassola.,"Given the previous statement, is Carla Cassola an Carlo Cassola?",Yes,Carla Cassola is different from Carlo Cassola.,True,The answer is no
1282,Campeonato Brasileiro Série D is different from Campeonato Brasileiro Série D.,"Given the previous statement, is Serie D an Campeonato Brasileiro Série D?",No,Serie D is not different from Campeonato Brasileiro Série D.,False,The first two are
701,Carly Phillips is different from Wilson Phillips.,"Given the previous statement, is Wilson Phillips an Carly Phillips?",Yes,Wilson Phillips is different from Carly Phillips.,True,The answer is no
1030,Cadillac CTS is different from Cadillac CTS.,"Given the previous statement, is Cadillac CT5 an Cadillac CTS?",No,Cadillac CT5 is not different from Cadillac CTS.,False,The answer is no
496,Capital University of Economics and Business is different from Capital Normal University.,"Given the previous statement, is Capital Normal University an Capital University of Economics and Business?",Yes,Capital Normal University is different from Capital University of Economics and Business.,True,The answer is no
1069,Caiuá Formation is different from Caiuá Formation.,"Given the previous statement, is Caiuá Group an Caiuá Formation?",No,Caiuá Group is not different from Caiuá Formation.,False,The answer is no
528,CarMax is different from Carmex.,"Given the previous statement, is Carmex an CarMax?",Yes,Carmex is different from CarMax.,True,"Yes, Castor"
1626,"Carlisle, Kentucky is different from Carlisle, Kentucky.","Given the previous statement, is Kentucky an Carlisle, Kentucky?",No,"Kentucky is not different from Carlisle, Kentucky.",False,The answer is no
14,Cachalote is different from Cacholote.,"Given the previous statement, is Cacholote an Cachalote?",Yes,Cacholote is different from Cachalote.,True,The answer is no
1652,Carlos Eduardo is different from Carlos Eduardo.,"Given the previous statement, is Carlos Eduardo Rocha an Carlos Eduardo?",No,Carlos Eduardo Rocha is not different from Carlos Eduardo.,False,The answer is no
1571,Cardinal de Rohan is different from Cardinal de Rohan.,"Given the previous statement, is Louis Constantin de Rohan an Cardinal de Rohan?",No,Louis Constantin de Rohan is not different from Cardinal de Rohan.,False,The answer to the
951,American Indian Scouting Association is different from United States Army Indian Scouts.,"Given the previous statement, is United States Army Indian Scouts an American Indian Scouting Association?",Yes,United States Army Indian Scouts is different from American Indian Scouting Association.,True,The answer is no
249,Camerota is different from Camerota.,"Given the previous statement, is Camerota an Camerota?",Yes,Camerota is different from Camerota.,True,The first two are
763,"Carrick, Cumnock and Doon Valley is different from Doon Valley.","Given the previous statement, is Doon Valley an Carrick, Cumnock and Doon Valley?",Yes,"Doon Valley is different from Carrick, Cumnock and Doon Valley.",True,The answer is no
1176,Calvin Turner is different from Calvin Turner.,"Given the previous statement, is Cal Turner Jr. an Calvin Turner?",No,Cal Turner Jr. is not different from Calvin Turner.,False,"Yes, they are"
346,Canda is different from C.,"Given the previous statement, is C an Canda?",Yes,C is different from Canda.,True,The Castle Kilbr
271,"Camp Mountain, Queensland is different from Queensland.","Given the previous statement, is Queensland an Camp Mountain, Queensland?",Yes,"Queensland is different from Camp Mountain, Queensland.",True,The answer is yes
1312,Canada Women's Sevens is different from Canada Women's Sevens.,"Given the previous statement, is Canada women's national rugby sevens team an Canada Women's Sevens?",No,Canada women's national rugby sevens team is not different from Canada Women's Sevens.,False,The answer is no
870,Castle Donington is different from Castle Donnington.,"Given the previous statement, is Castle Donnington an Castle Donington?",Yes,Castle Donnington is different from Castle Donington.,True,The answer is no
1155,"Callington, South Australia is different from Callington, South Australia.","Given the previous statement, is Cornwall an Callington, South Australia?",No,"Cornwall is not different from Callington, South Australia.",False,The answer is no
58,Cain at Abel is different from Cain.,"Given the previous statement, is Cain an Cain at Abel?",Yes,Cain is different from Cain at Abel.,True,The first one is
624,Carleton-in-Craven is different from Carlton.,"Given the previous statement, is Carlton an Carleton-in-Craven?",Yes,Carlton is different from Carleton-in-Craven.,True,The answer is no
1767,Carrie Dew is different from Carrie Dew.,"Given the previous statement, is Carrie Staley an Carrie Dew?",No,Carrie Staley is not different from Carrie Dew.,False,The answer is no
1502,Capitol Hill is different from Capitol Hill.,"Given the previous statement, is Capitoline Hill an Capitol Hill?",No,Capitoline Hill is not different from Capitol Hill.,False,"Yes, the first"
1533,Caracol is different from Caracol.,"Given the previous statement, is Karakol an Caracol?",No,Karakol is not different from Caracol.,False,The California Office of
1997,Aminadab is different from Aminadab.,"Given the previous statement, is Amminadab an Aminadab?",No,Amminadab is not different from Aminadab.,False,The Carpathian
298,Can-Am Express is different from Can-Am Connection.,"Given the previous statement, is Can-Am Connection an Can-Am Express?",Yes,Can-Am Connection is different from Can-Am Express.,True,The Carnival of Blood
1526,Captal is different from Captal.,"Given the previous statement, is Capital an Captal?",No,Capital is not different from Captal.,False,The first one is
579,Caretaker is different from The Caretaker.,"Given the previous statement, is The Caretaker an Caretaker?",Yes,The Caretaker is different from Caretaker.,True,The answer is no
1584,Carib Theatre is different from Carib Theatre.,"Given the previous statement, is Little Carib Theatre an Carib Theatre?",No,Little Carib Theatre is not different from Carib Theatre.,False,The answer is no
275,Campaspe River is different from Campaspe River.,"Given the previous statement, is Campaspe River an Campaspe River?",Yes,Campaspe River is different from Campaspe River.,True,The answer is no
1256,Camoflauge is different from Camoflauge.,"Given the previous statement, is Camouflage an Camoflauge?",No,Camouflage is not different from Camoflauge.,False,The answer is no
280,Campeonato Brasileiro Série A is different from Serie A.,"Given the previous statement, is Serie A an Campeonato Brasileiro Série A?",Yes,Serie A is different from Campeonato Brasileiro Série A.,True,The Castle Kilbr
1153,Callendar House is different from Callendar House.,"Given the previous statement, is Callender House an Callendar House?",No,Callender House is not different from Callendar House.,False,The answer is no
1369,"Canna, Scotland is different from Canna, Scotland.","Given the previous statement, is Càrna an Canna, Scotland?",No,"Càrna is not different from Canna, Scotland.",False,The answer is no
113,Calendar is different from Calender.,"Given the previous statement, is Calender an Calendar?",Yes,Calender is different from Calendar.,True,The Carney complex
204,Cambrian is different from Cambria.,"Given the previous statement, is Cambria an Cambrian?",Yes,Cambria is different from Cambrian.,True,The answer is no
1781,Carrom is different from Carrom.,"Given the previous statement, is Carom an Carrom?",No,Carom is not different from Carrom.,False,The first two are
818,Casa Rosita Serrallés is different from Casa Serrallés.,"Given the previous statement, is Casa Serrallés an Casa Rosita Serrallés?",Yes,Casa Serrallés is different from Casa Rosita Serrallés.,True,The first statement is
1662,Carlos Fonseca is different from Carlos Fonseca.,"Given the previous statement, is Carlos Fonseca (footballer an Carlos Fonseca?",No,Carlos Fonseca (footballer is not different from Carlos Fonseca.,False,The answer is no
771,Carrington Park is different from Carlington Park.,"Given the previous statement, is Carlington Park an Carrington Park?",Yes,Carlington Park is different from Carrington Park.,True,The answer is no
1665,Carlos Henrique is different from Carlos Henrique.,"Given the previous statement, is Henrique (footballer an Carlos Henrique?",No,Henrique (footballer is not different from Carlos Henrique.,False,The answer is no
1589,Carl A. Anderson is different from Carl A. Anderson.,"Given the previous statement, is Carl Albert Andersen an Carl A. Anderson?",No,Carl Albert Andersen is not different from Carl A. Anderson.,False,The answer is no
761,"Carrick, Cumnock and Doon Valley is different from Cumnock.","Given the previous statement, is Cumnock an Carrick, Cumnock and Doon Valley?",Yes,"Cumnock is different from Carrick, Cumnock and Doon Valley.",True,The first two questions
1040,Caen is different from Caen.,"Given the previous statement, is Cannes an Caen?",No,Cannes is not different from Caen.,False,The answer is no
683,Carlos Rivero is different from Carlos Rivera.,"Given the previous statement, is Carlos Rivera an Carlos Rivero?",Yes,Carlos Rivera is different from Carlos Rivero.,True,The first two are
1083,Calauag is different from Calauag.,"Given the previous statement, is Calauan an Calauag?",No,Calauan is not different from Calauag.,False,The first two questions
1366,Cankili II is different from Cankili II.,"Given the previous statement, is Cankili I an Cankili II?",No,Cankili I is not different from Cankili II.,False,Capestrano is
1890,Castles in the Air is different from Castles in the Air.,"Given the previous statement, is The Sky an Castles in the Air?",No,The Sky is not different from Castles in the Air.,False,The first one is
578,Caret is different from Carrot.,"Given the previous statement, is Carrot an Caret?",Yes,Carrot is different from Caret.,True,The answer to your
473,"Cape Woolamai, Victoria is different from Woolamai.","Given the previous statement, is Woolamai an Cape Woolamai, Victoria?",Yes,"Woolamai is different from Cape Woolamai, Victoria.",True,The answer is no
63,Cairo Ohio River Bridge is different from Cairo Mississippi River Bridge.,"Given the previous statement, is Cairo Mississippi River Bridge an Cairo Ohio River Bridge?",Yes,Cairo Mississippi River Bridge is different from Cairo Ohio River Bridge.,True,The answer is yes
1598,Carl Cox is different from Carl Cox.,"Given the previous statement, is Karl Cox an Carl Cox?",No,Karl Cox is not different from Carl Cox.,False,The answer is no
1352,Candomblé is different from Candomblé.,"Given the previous statement, is Candombe an Candomblé?",No,Candombe is not different from Candomblé.,False,The first one is
784,Carson and Others v. The United Kingdom is different from Carson.,"Given the previous statement, is Carson an Carson and Others v. The United Kingdom?",Yes,Carson is different from Carson and Others v. The United Kingdom.,True,The Caravan is
141,California State University is different from California University of Pennsylvania.,"Given the previous statement, is California University of Pennsylvania an California State University?",Yes,California University of Pennsylvania is different from California State University.,True,The answer is no
413,Canon EOS 600D is different from Canon EOS 60D.,"Given the previous statement, is Canon EOS 60D an Canon EOS 600D?",Yes,Canon EOS 60D is different from Canon EOS 600D.,True,The answer is no
995,Amiga Fast File System is different from Berkeley Fast File System.,"Given the previous statement, is Berkeley Fast File System an Amiga Fast File System?",Yes,Berkeley Fast File System is different from Amiga Fast File System.,True,The first one is
1604,Carl Kendall is different from Carl Kendall.,"Given the previous statement, is Carol Kendall an Carl Kendall?",No,Carol Kendall is not different from Carl Kendall.,False,The answer is no
193,"Camboon, Queensland is different from Queensland.","Given the previous statement, is Queensland an Camboon, Queensland?",Yes,"Queensland is different from Camboon, Queensland.",True,The answer is no
685,Carlos Salcido is different from Carlos Salcedo.,"Given the previous statement, is Carlos Salcedo an Carlos Salcido?",Yes,Carlos Salcedo is different from Carlos Salcido.,True,The answer is no
505,Capitoline Hill is different from Capitol Hill.,"Given the previous statement, is Capitol Hill an Capitoline Hill?",Yes,Capitol Hill is different from Capitoline Hill.,True,The answer is no
1275,Campaspe River is different from Campaspe River.,"Given the previous statement, is Campaspe River an Campaspe River?",No,Campaspe River is not different from Campaspe River.,False,The answer is no
1370,Cannabaceae is different from Cannabaceae.,"Given the previous statement, is Cannaceae an Cannabaceae?",No,Cannaceae is not different from Cannabaceae.,False,The answer is no
1883,Castle of Redondos is different from Castle of Redondos.,"Given the previous statement, is Castle of Redondo an Castle of Redondos?",No,Castle of Redondo is not different from Castle of Redondos.,False,The answer is no
974,American Tennis Association is different from United States Tennis Association.,"Given the previous statement, is United States Tennis Association an American Tennis Association?",Yes,United States Tennis Association is different from American Tennis Association.,True,The first two are
1873,Castle Kilbride is different from Castle Kilbride.,"Given the previous statement, is Kilbride Castle an Castle Kilbride?",No,Kilbride Castle is not different from Castle Kilbride.,False,The first one is
769,Carrie Jenkins Harris is different from Carrie Jenkins Harris (American writer.,"Given the previous statement, is Carrie Jenkins Harris (American writer an Carrie Jenkins Harris?",Yes,Carrie Jenkins Harris (American writer is different from Carrie Jenkins Harris.,True,The first one is
394,Cannon Mills is different from Cannons Mill.,"Given the previous statement, is Cannons Mill an Cannon Mills?",Yes,Cannons Mill is different from Cannon Mills.,True,The answer is no
1789,Cartan's lemma is different from Cartan's lemma.,"Given the previous statement, is Cartan's lemma an Cartan's lemma?",No,Cartan's lemma is not different from Cartan's lemma.,False,The answer is no
1421,Canon Fodder is different from Canon Fodder.,"Given the previous statement, is Cannon Fodder an Canon Fodder?",No,Cannon Fodder is not different from Canon Fodder.,False,The answer is no
675,Carlos Molina is different from Carlos Molina.,"Given the previous statement, is Carlos Molina an Carlos Molina?",Yes,Carlos Molina is different from Carlos Molina.,True,The answer is no
987,American philosophy is different from Latin American philosophy.,"Given the previous statement, is Latin American philosophy an American philosophy?",Yes,Latin American philosophy is different from American philosophy.,True,The question is not
1435,"Cantigny, Somme is different from Cantigny, Somme.","Given the previous statement, is Cartigny an Cantigny, Somme?",No,"Cartigny is not different from Cantigny, Somme.",False,The answer is no
1200,"Cambria, New York is different from Cambria, New York.","Given the previous statement, is Queens an Cambria, New York?",No,"Queens is not different from Cambria, New York.",False,The first one is
124,Calico is different from Coleco.,"Given the previous statement, is Coleco an Calico?",Yes,Coleco is different from Calico.,True,The answer is no
1529,Cara Island is different from Cara Island.,"Given the previous statement, is Càrna an Cara Island?",No,Càrna is not different from Cara Island.,False,"Yes, Kamran"
437,"Canton, Ohio is different from Ohio.","Given the previous statement, is Ohio an Canton, Ohio?",Yes,"Ohio is different from Canton, Ohio.",True,The answer is no
1454,Cape Ann is different from Cape Ann.,"Given the previous statement, is Cape Anne an Cape Ann?",No,Cape Anne is not different from Cape Ann.,False,The answer is no
904,Catalan Countries is different from Catalan counties.,"Given the previous statement, is Catalan counties an Catalan Countries?",Yes,Catalan counties is different from Catalan Countries.,True,The answer is no
612,Carl Otto Løvenskiold is different from Carl Otto Løvenskiold.,"Given the previous statement, is Carl Otto Løvenskiold an Carl Otto Løvenskiold?",Yes,Carl Otto Løvenskiold is different from Carl Otto Løvenskiold.,True,The answer is no
1817,Casa Museo Leonora Carrington is different from Casa Museo Leonora Carrington.,"Given the previous statement, is Museo Leonora Carrington an Casa Museo Leonora Carrington?",No,Museo Leonora Carrington is not different from Casa Museo Leonora Carrington.,False,The answer is no
1244,Cameron Island is different from Cameron Island.,"Given the previous statement, is Antarctica an Cameron Island?",No,Antarctica is not different from Cameron Island.,False,The first two are
41,Caernarfonshire is different from Carmarthenshire.,"Given the previous statement, is Carmarthenshire an Caernarfonshire?",Yes,Carmarthenshire is different from Caernarfonshire.,True,The Canadian Hockey League
1736,Carol Vaness is different from Carol Vaness.,"Given the previous statement, is Van Nes an Carol Vaness?",No,Van Nes is not different from Carol Vaness.,False,The answer is no
581,Carfax is different from CarMax.,"Given the previous statement, is CarMax an Carfax?",Yes,CarMax is different from Carfax.,True,The first two are
1822,Casa dei Cavalieri di Rodi is different from Casa dei Cavalieri di Rodi.,"Given the previous statement, is Casa dei Cavalieri di Malta an Casa dei Cavalieri di Rodi?",No,Casa dei Cavalieri di Malta is not different from Casa dei Cavalieri di Rodi.,False,The first sentence is
1198,Cambrai is different from Cambrai.,"Given the previous statement, is Cambria an Cambrai?",No,Cambria is not different from Cambrai.,False,The California Office of
1687,Carlos Valverde is different from Carlos Valverde.,"Given the previous statement, is Born 1988) an Carlos Valverde?",No,Born 1988) is not different from Carlos Valverde.,False,The first one is
1130,California Dreams is different from California Dreams.,"Given the previous statement, is California Dreaming an California Dreams?",No,California Dreaming is not different from California Dreams.,False,The answer is yes
1170,Calum Turner is different from Calum Turner.,"Given the previous statement, is Callum Turner an Calum Turner?",No,Callum Turner is not different from Calum Turner.,False,The answer is no
334,Canadian Transportation Agency is different from Transport Canada.,"Given the previous statement, is Transport Canada an Canadian Transportation Agency?",Yes,Transport Canada is different from Canadian Transportation Agency.,True,The answer is no
1606,Carl Linnaeus is different from Carl Linnaeus.,"Given the previous statement, is Carl Linnaeus the Younger an Carl Linnaeus?",No,Carl Linnaeus the Younger is not different from Carl Linnaeus.,False,The Canadian Transportation Agency
1279,Campbeltown railway station is different from Campbeltown railway station.,"Given the previous statement, is Campbelltown railway station an Campbeltown railway station?",No,Campbelltown railway station is not different from Campbeltown railway station.,False,The answer is no
1731,Carol J. Adams is different from Carol J. Adams.,"Given the previous statement, is Failure to refer an Carol J. Adams?",No,Failure to refer is not different from Carol J. Adams.,False,The answer is no
637,Carlo Rota is different from Gian-Carlo Rota.,"Given the previous statement, is Gian-Carlo Rota an Carlo Rota?",Yes,Gian-Carlo Rota is different from Carlo Rota.,True,The answer is no
396,Cannon Street Road railway station is different from Cannon Street station.,"Given the previous statement, is Cannon Street station an Cannon Street Road railway station?",Yes,Cannon Street station is different from Cannon Street Road railway station.,True,The Canon EOS
1465,"Cape St. George, Newfoundland and Labrador is different from Cape St. George, Newfoundland and Labrador.","Given the previous statement, is Labrador an Cape St. George, Newfoundland and Labrador?",No,"Labrador is not different from Cape St. George, Newfoundland and Labrador.",False,The answer is no
52,Cagua is different from Puerto Rico.,"Given the previous statement, is Puerto Rico an Cagua?",Yes,Puerto Rico is different from Cagua.,True,The first one is
735,Carol Vaness is different from Van Ness.,"Given the previous statement, is Van Ness an Carol Vaness?",Yes,Van Ness is different from Carol Vaness.,True,The Carmarthen
953,American Journal of Human Genetics is different from Journal of Human Genetics.,"Given the previous statement, is Journal of Human Genetics an American Journal of Human Genetics?",Yes,Journal of Human Genetics is different from American Journal of Human Genetics.,True,The first two are
1113,Calendar is different from Calendar.,"Given the previous statement, is Calender an Calendar?",No,Calender is not different from Calendar.,False,The answer is no
10,"Cabool, Missouri is different from Kabul.","Given the previous statement, is Kabul an Cabool, Missouri?",Yes,"Kabul is different from Cabool, Missouri.",True,The answer is no
639,Carlos Abaunza is different from Carlos Alberto Abaunza.,"Given the previous statement, is Carlos Alberto Abaunza an Carlos Abaunza?",Yes,Carlos Alberto Abaunza is different from Carlos Abaunza.,True,The answer is no
1070,Cajamarca is different from Cajamarca.,"Given the previous statement, is Catamarca an Cajamarca?",No,Catamarca is not different from Cajamarca.,False,The answer is no
633,Carlo Cokxxx Nutten 2 is different from Carlo Cokxxx Nutten II.,"Given the previous statement, is Carlo Cokxxx Nutten II an Carlo Cokxxx Nutten 2?",Yes,Carlo Cokxxx Nutten II is different from Carlo Cokxxx Nutten 2.,True,Amicus curiae
872,Castle Donington is different from Victoria.,"Given the previous statement, is Victoria an Castle Donington?",Yes,Victoria is different from Castle Donington.,True,The American Bankrupt
1867,Castle Baynard is different from Castle Baynard.,"Given the previous statement, is Baynard's Castle an Castle Baynard?",No,Baynard's Castle is not different from Castle Baynard.,False,The first one is
1415,Canon EOS 700D is different from Canon EOS 700D.,"Given the previous statement, is Canon EOS 70D an Canon EOS 700D?",No,Canon EOS 70D is not different from Canon EOS 700D.,False,The first one is
965,American Professional Football League is different from National Football League.,"Given the previous statement, is National Football League an American Professional Football League?",Yes,National Football League is different from American Professional Football League.,True,The first one is
1220,Cambridge Students' Union is different from Cambridge Students' Union.,"Given the previous statement, is Cambridge Union an Cambridge Students' Union?",No,Cambridge Union is not different from Cambridge Students' Union.,False,The first one is
1730,Carol Bartha is different from Carol Bartha.,"Given the previous statement, is Iosif Bartha an Carol Bartha?",No,Iosif Bartha is not different from Carol Bartha.,False,The answer is no
99,Caldonia is different from Caldonia.,"Given the previous statement, is Caldonia an Caldonia?",Yes,Caldonia is different from Caldonia.,True,The first sentence is
886,Castle of San Marcos is different from Castillo de San Marcos.,"Given the previous statement, is Castillo de San Marcos an Castle of San Marcos?",Yes,Castillo de San Marcos is different from Castle of San Marcos.,True,The first one is
166,Calore Irpino is different from Calore Lucano.,"Given the previous statement, is Calore Lucano an Calore Irpino?",Yes,Calore Lucano is different from Calore Irpino.,True,The answer is no
279,Campbeltown railway station is different from Campbelltown railway station.,"Given the previous statement, is Campbelltown railway station an Campbeltown railway station?",Yes,Campbelltown railway station is different from Campbeltown railway station.,True,Carno is a
1326,Canadian College is different from Canadian College.,"Given the previous statement, is Royal Canadian College an Canadian College?",No,Royal Canadian College is not different from Canadian College.,False,"Yes, Carles"
480,Capital Medical University is different from Capital Normal University.,"Given the previous statement, is Capital Normal University an Capital Medical University?",Yes,Capital Normal University is different from Capital Medical University.,True,The first two are
1535,Caramel apple is different from Caramel apple.,"Given the previous statement, is Candy apple an Caramel apple?",No,Candy apple is not different from Caramel apple.,False,The answer is no
736,Carol Vaness is different from Van Nes.,"Given the previous statement, is Van Nes an Carol Vaness?",Yes,Van Nes is different from Carol Vaness.,True,The answer is no
1821,Casa dei Cavalieri di Malta is different from Casa dei Cavalieri di Malta.,"Given the previous statement, is Casa dei Cavalieri di Rodi an Casa dei Cavalieri di Malta?",No,Casa dei Cavalieri di Rodi is not different from Casa dei Cavalieri di Malta.,False,The answer is no
863,Castillo San Cristóbal is different from Castle of San Cristóbal.,"Given the previous statement, is Castle of San Cristóbal an Castillo San Cristóbal?",Yes,Castle of San Cristóbal is different from Castillo San Cristóbal.,True,The answer is no
1916,Ambulacrum is different from Ambulacrum.,"Given the previous statement, is Ambulacral an Ambulacrum?",No,Ambulacral is not different from Ambulacrum.,False,The first one is
1469,Cape St. Mary's is different from Cape St. Mary's.,"Given the previous statement, is Cape St. Marys an Cape St. Mary's?",No,Cape St. Marys is not different from Cape St. Mary's.,False,"Yes, the Cast"
723,Carnival in Rio is different from Rio Carnival.,"Given the previous statement, is Rio Carnival an Carnival in Rio?",Yes,Rio Carnival is different from Carnival in Rio.,True,The first sentence is
1753,Carpool is different from Carpool.,"Given the previous statement, is Vanpool an Carpool?",No,Vanpool is not different from Carpool.,False,The answer to the
459,Cape Cod Central Railroad is different from Cape Cod Railroad.,"Given the previous statement, is Cape Cod Railroad an Cape Cod Central Railroad?",Yes,Cape Cod Railroad is different from Cape Cod Central Railroad.,True,The answer is no
1986,American philosophy is different from American philosophy.,"Given the previous statement, is Indigenous American philosophy an American philosophy?",No,Indigenous American philosophy is not different from American philosophy.,False,The answer to the
523,Captain Qwark is different from Quark.,"Given the previous statement, is Quark an Captain Qwark?",Yes,Quark is different from Captain Qwark.,True,"Yes, Cana"
