ID,triple1,triple2,question,answer,inferred triple,label
293,I is a T.,T is an equivalent class of U.,"Given the previous statements, is I a U?",Yes,I is a U.,True
294,I is a L.,L is an equivalent class of K.,"Given the previous statements, is I a K?",Yes,I is a K.,True
295,I is a G.,G is an equivalent class of J.,"Given the previous statements, is I a J?",Yes,I is a J.,True
296,I is a E.,E is an equivalent class of F.,"Given the previous statements, is I a F?",Yes,I is a F.,True
297,I is a N.,N is an equivalent class of S.,"Given the previous statements, is I a S?",Yes,I is a S.,True
298,J is a I.,I is an equivalent class of C.,"Given the previous statements, is J a C?",Yes,J is a C.,True
299,J is a U.,U is an equivalent class of V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
300,J is a F.,F is an equivalent class of L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
301,J is a B.,B is an equivalent class of U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
302,J is a X.,X is an equivalent class of S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
303,J is a H.,H is an equivalent class of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
304,J is a Q.,Q is an equivalent class of M.,"Given the previous statements, is J a M?",Yes,J is a M.,True
305,J is a Q.,Q is an equivalent class of R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
306,J is a I.,I is an equivalent class of D.,"Given the previous statements, is J a D?",Yes,J is a D.,True
307,J is a Q.,Q is an equivalent class of C.,"Given the previous statements, is J a C?",Yes,J is a C.,True
308,J is a H.,H is an equivalent class of P.,"Given the previous statements, is J a P?",Yes,J is a P.,True
309,J is a A.,A is an equivalent class of K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
310,J is a P.,P is an equivalent class of K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
311,J is a L.,L is an equivalent class of K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
312,J is a T.,T is an equivalent class of B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
313,J is a K.,K is an equivalent class of I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
314,J is a F.,F is an equivalent class of I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
315,J is a Y.,Y is an equivalent class of A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
316,J is a U.,U is an equivalent class of A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
317,J is a U.,U is an equivalent class of I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
318,J is a D.,D is an equivalent class of M.,"Given the previous statements, is J a M?",Yes,J is a M.,True
319,J is a I.,I is an equivalent class of O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
320,J is a D.,D is an equivalent class of E.,"Given the previous statements, is J a E?",Yes,J is a E.,True
321,J is a G.,G is an equivalent class of O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
322,J is a K.,K is an equivalent class of A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
323,J is a I.,I is an equivalent class of P.,"Given the previous statements, is J a P?",Yes,J is a P.,True
324,J is a C.,C is an equivalent class of Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True
325,J is a C.,C is an equivalent class of Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
326,J is a R.,R is an equivalent class of E.,"Given the previous statements, is J a E?",Yes,J is a E.,True
327,J is a N.,N is an equivalent class of F.,"Given the previous statements, is J a F?",Yes,J is a F.,True
328,J is a N.,N is an equivalent class of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
329,J is a T.,T is an equivalent class of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
330,J is a G.,G is an equivalent class of X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
331,K is a Q.,Q is an equivalent class of R.,"Given the previous statements, is K a R?",Yes,K is a R.,True
332,K is a U.,U is an equivalent class of T.,"Given the previous statements, is K a T?",Yes,K is a T.,True
333,K is a S.,S is an equivalent class of G.,"Given the previous statements, is K a G?",Yes,K is a G.,True
334,K is a A.,A is an equivalent class of B.,"Given the previous statements, is K a B?",Yes,K is a B.,True
335,K is a S.,S is an equivalent class of W.,"Given the previous statements, is K a W?",Yes,K is a W.,True
336,K is a U.,U is an equivalent class of Q.,"Given the previous statements, is K a Q?",Yes,K is a Q.,True
337,K is a O.,O is an equivalent class of I.,"Given the previous statements, is K a I?",Yes,K is a I.,True
338,K is a O.,O is an equivalent class of A.,"Given the previous statements, is K a A?",Yes,K is a A.,True
339,K is a J.,J is an equivalent class of Z.,"Given the previous statements, is K a Z?",Yes,K is a Z.,True
340,K is a I.,I is an equivalent class of U.,"Given the previous statements, is K a U?",Yes,K is a U.,True
341,K is a L.,L is an equivalent class of T.,"Given the previous statements, is K a T?",Yes,K is a T.,True
342,K is a Q.,Q is an equivalent class of S.,"Given the previous statements, is K a S?",Yes,K is a S.,True
343,K is a F.,F is an equivalent class of Y.,"Given the previous statements, is K a Y?",Yes,K is a Y.,True
344,K is a E.,E is an equivalent class of W.,"Given the previous statements, is K a W?",Yes,K is a W.,True
345,K is a U.,U is an equivalent class of N.,"Given the previous statements, is K a N?",Yes,K is a N.,True
346,K is a M.,M is an equivalent class of T.,"Given the previous statements, is K a T?",Yes,K is a T.,True
347,K is a H.,H is an equivalent class of G.,"Given the previous statements, is K a G?",Yes,K is a G.,True
348,K is a M.,M is an equivalent class of V.,"Given the previous statements, is K a V?",Yes,K is a V.,True
349,K is a Z.,Z is an equivalent class of F.,"Given the previous statements, is K a F?",Yes,K is a F.,True
350,K is a F.,F is an equivalent class of V.,"Given the previous statements, is K a V?",Yes,K is a V.,True
351,K is a A.,A is an equivalent class of F.,"Given the previous statements, is K a F?",Yes,K is a F.,True
352,K is a B.,B is an equivalent class of V.,"Given the previous statements, is K a V?",Yes,K is a V.,True
353,K is a J.,J is an equivalent class of P.,"Given the previous statements, is K a P?",Yes,K is a P.,True
354,K is a N.,N is an equivalent class of E.,"Given the previous statements, is K a E?",Yes,K is a E.,True
355,K is a G.,G is an equivalent class of W.,"Given the previous statements, is K a W?",Yes,K is a W.,True
356,K is a I.,I is an equivalent class of P.,"Given the previous statements, is K a P?",Yes,K is a P.,True
357,K is a W.,W is an equivalent class of P.,"Given the previous statements, is K a P?",Yes,K is a P.,True
358,K is a S.,S is an equivalent class of Q.,"Given the previous statements, is K a Q?",Yes,K is a Q.,True
359,K is a E.,E is an equivalent class of J.,"Given the previous statements, is K a J?",Yes,K is a J.,True
360,K is a I.,I is an equivalent class of D.,"Given the previous statements, is K a D?",Yes,K is a D.,True
361,K is a T.,T is an equivalent class of H.,"Given the previous statements, is K a H?",Yes,K is a H.,True
362,K is a Y.,Y is an equivalent class of F.,"Given the previous statements, is K a F?",Yes,K is a F.,True
363,K is a D.,D is an equivalent class of S.,"Given the previous statements, is K a S?",Yes,K is a S.,True
364,L is a I.,I is an equivalent class of M.,"Given the previous statements, is L a M?",Yes,L is a M.,True
365,L is a Z.,Z is an equivalent class of C.,"Given the previous statements, is L a C?",Yes,L is a C.,True
366,L is a E.,E is an equivalent class of V.,"Given the previous statements, is L a V?",Yes,L is a V.,True
367,L is a H.,H is an equivalent class of U.,"Given the previous statements, is L a U?",Yes,L is a U.,True
368,L is a X.,X is an equivalent class of Y.,"Given the previous statements, is L a Y?",Yes,L is a Y.,True
369,L is a K.,K is an equivalent class of O.,"Given the previous statements, is L a O?",Yes,L is a O.,True
370,L is a F.,F is an equivalent class of U.,"Given the previous statements, is L a U?",Yes,L is a U.,True
371,L is a Z.,Z is an equivalent class of Q.,"Given the previous statements, is L a Q?",Yes,L is a Q.,True
372,L is a N.,N is an equivalent class of Z.,"Given the previous statements, is L a Z?",Yes,L is a Z.,True
373,L is a S.,S is an equivalent class of W.,"Given the previous statements, is L a W?",Yes,L is a W.,True
374,L is a M.,M is an equivalent class of D.,"Given the previous statements, is L a D?",Yes,L is a D.,True
375,L is a N.,N is an equivalent class of K.,"Given the previous statements, is L a K?",Yes,L is a K.,True
376,L is a P.,P is an equivalent class of B.,"Given the previous statements, is L a B?",Yes,L is a B.,True
377,L is a C.,C is an equivalent class of Z.,"Given the previous statements, is L a Z?",Yes,L is a Z.,True
378,L is a N.,N is an equivalent class of H.,"Given the previous statements, is L a H?",Yes,L is a H.,True
379,L is a Q.,Q is an equivalent class of V.,"Given the previous statements, is L a V?",Yes,L is a V.,True
380,L is a A.,A is an equivalent class of O.,"Given the previous statements, is L a O?",Yes,L is a O.,True
381,L is a Z.,Z is an equivalent class of E.,"Given the previous statements, is L a E?",Yes,L is a E.,True
382,L is a N.,N is an equivalent class of Q.,"Given the previous statements, is L a Q?",Yes,L is a Q.,True
383,L is a F.,F is an equivalent class of X.,"Given the previous statements, is L a X?",Yes,L is a X.,True
384,L is a D.,D is an equivalent class of O.,"Given the previous statements, is L a O?",Yes,L is a O.,True
385,L is a G.,G is an equivalent class of U.,"Given the previous statements, is L a U?",Yes,L is a U.,True
386,L is a K.,K is an equivalent class of Z.,"Given the previous statements, is L a Z?",Yes,L is a Z.,True
387,L is a Q.,Q is an equivalent class of P.,"Given the previous statements, is L a P?",Yes,L is a P.,True
388,L is a D.,D is an equivalent class of Z.,"Given the previous statements, is L a Z?",Yes,L is a Z.,True
389,L is a B.,B is an equivalent class of A.,"Given the previous statements, is L a A?",Yes,L is a A.,True
390,L is a N.,N is an equivalent class of B.,"Given the previous statements, is L a B?",Yes,L is a B.,True
391,L is a C.,C is an equivalent class of I.,"Given the previous statements, is L a I?",Yes,L is a I.,True
392,L is a H.,H is an equivalent class of E.,"Given the previous statements, is L a E?",Yes,L is a E.,True
393,L is a M.,M is an equivalent class of N.,"Given the previous statements, is L a N?",Yes,L is a N.,True
394,L is a Q.,Q is an equivalent class of O.,"Given the previous statements, is L a O?",Yes,L is a O.,True
395,L is a D.,D is an equivalent class of A.,"Given the previous statements, is L a A?",Yes,L is a A.,True
396,L is a Y.,Y is an equivalent class of P.,"Given the previous statements, is L a P?",Yes,L is a P.,True
397,M is a T.,T is an equivalent class of G.,"Given the previous statements, is M a G?",Yes,M is a G.,True
398,M is a C.,C is an equivalent class of G.,"Given the previous statements, is M a G?",Yes,M is a G.,True
399,M is a P.,P is an equivalent class of W.,"Given the previous statements, is M a W?",Yes,M is a W.,True
400,M is a Q.,Q is an equivalent class of T.,"Given the previous statements, is M a T?",Yes,M is a T.,True
401,M is a R.,R is an equivalent class of X.,"Given the previous statements, is M a X?",Yes,M is a X.,True
402,M is a R.,R is an equivalent class of B.,"Given the previous statements, is M a B?",Yes,M is a B.,True
403,M is a H.,H is an equivalent class of D.,"Given the previous statements, is M a D?",Yes,M is a D.,True
404,M is a T.,T is an equivalent class of I.,"Given the previous statements, is M a I?",Yes,M is a I.,True
405,M is a P.,P is an equivalent class of N.,"Given the previous statements, is M a N?",Yes,M is a N.,True
406,M is a D.,D is an equivalent class of S.,"Given the previous statements, is M a S?",Yes,M is a S.,True
407,M is a O.,O is an equivalent class of A.,"Given the previous statements, is M a A?",Yes,M is a A.,True
408,M is a E.,E is an equivalent class of H.,"Given the previous statements, is M a H?",Yes,M is a H.,True
409,M is a O.,O is an equivalent class of S.,"Given the previous statements, is M a S?",Yes,M is a S.,True
410,M is a Y.,Y is an equivalent class of D.,"Given the previous statements, is M a D?",Yes,M is a D.,True
411,M is a H.,H is an equivalent class of V.,"Given the previous statements, is M a V?",Yes,M is a V.,True
412,M is a A.,A is an equivalent class of W.,"Given the previous statements, is M a W?",Yes,M is a W.,True
413,M is a F.,F is an equivalent class of T.,"Given the previous statements, is M a T?",Yes,M is a T.,True
414,M is a O.,O is an equivalent class of U.,"Given the previous statements, is M a U?",Yes,M is a U.,True
415,M is a O.,O is an equivalent class of J.,"Given the previous statements, is M a J?",Yes,M is a J.,True
416,M is a T.,T is an equivalent class of B.,"Given the previous statements, is M a B?",Yes,M is a B.,True
417,M is a O.,O is an equivalent class of B.,"Given the previous statements, is M a B?",Yes,M is a B.,True
418,M is a Z.,Z is an equivalent class of O.,"Given the previous statements, is M a O?",Yes,M is a O.,True
419,M is a I.,I is an equivalent class of Y.,"Given the previous statements, is M a Y?",Yes,M is a Y.,True
420,M is a V.,V is an equivalent class of G.,"Given the previous statements, is M a G?",Yes,M is a G.,True
421,M is a Q.,Q is an equivalent class of P.,"Given the previous statements, is M a P?",Yes,M is a P.,True
422,M is a G.,G is an equivalent class of V.,"Given the previous statements, is M a V?",Yes,M is a V.,True
423,M is a G.,G is an equivalent class of D.,"Given the previous statements, is M a D?",Yes,M is a D.,True
424,M is a J.,J is an equivalent class of W.,"Given the previous statements, is M a W?",Yes,M is a W.,True
425,M is a Y.,Y is an equivalent class of S.,"Given the previous statements, is M a S?",Yes,M is a S.,True
426,M is a I.,I is an equivalent class of L.,"Given the previous statements, is M a L?",Yes,M is a L.,True
427,M is a L.,L is an equivalent class of X.,"Given the previous statements, is M a X?",Yes,M is a X.,True
428,M is a V.,V is an equivalent class of S.,"Given the previous statements, is M a S?",Yes,M is a S.,True
429,M is a D.,D is an equivalent class of H.,"Given the previous statements, is M a H?",Yes,M is a H.,True
430,N is a B.,B is an equivalent class of C.,"Given the previous statements, is N a C?",Yes,N is a C.,True
431,N is a X.,X is an equivalent class of U.,"Given the previous statements, is N a U?",Yes,N is a U.,True
432,N is a Y.,Y is an equivalent class of V.,"Given the previous statements, is N a V?",Yes,N is a V.,True
433,N is a E.,E is an equivalent class of U.,"Given the previous statements, is N a U?",Yes,N is a U.,True
434,N is a X.,X is an equivalent class of D.,"Given the previous statements, is N a D?",Yes,N is a D.,True
435,N is a L.,L is an equivalent class of G.,"Given the previous statements, is N a G?",Yes,N is a G.,True
436,N is a Q.,Q is an equivalent class of B.,"Given the previous statements, is N a B?",Yes,N is a B.,True
437,N is a Y.,Y is an equivalent class of L.,"Given the previous statements, is N a L?",Yes,N is a L.,True
438,N is a Y.,Y is an equivalent class of P.,"Given the previous statements, is N a P?",Yes,N is a P.,True
439,N is a O.,O is an equivalent class of V.,"Given the previous statements, is N a V?",Yes,N is a V.,True
440,N is a J.,J is an equivalent class of M.,"Given the previous statements, is N a M?",Yes,N is a M.,True
441,N is a K.,K is an equivalent class of J.,"Given the previous statements, is N a J?",Yes,N is a J.,True
442,N is a Q.,Q is an equivalent class of L.,"Given the previous statements, is N a L?",Yes,N is a L.,True
443,N is a D.,D is an equivalent class of B.,"Given the previous statements, is N a B?",Yes,N is a B.,True
444,N is a W.,W is an equivalent class of G.,"Given the previous statements, is N a G?",Yes,N is a G.,True
445,N is a B.,B is an equivalent class of L.,"Given the previous statements, is N a L?",Yes,N is a L.,True
446,N is a H.,H is an equivalent class of C.,"Given the previous statements, is N a C?",Yes,N is a C.,True
447,N is a E.,E is an equivalent class of H.,"Given the previous statements, is N a H?",Yes,N is a H.,True
448,N is a Q.,Q is an equivalent class of X.,"Given the previous statements, is N a X?",Yes,N is a X.,True
449,N is a M.,M is an equivalent class of Z.,"Given the previous statements, is N a Z?",Yes,N is a Z.,True
450,N is a M.,M is an equivalent class of D.,"Given the previous statements, is N a D?",Yes,N is a D.,True
451,N is a U.,U is an equivalent class of X.,"Given the previous statements, is N a X?",Yes,N is a X.,True
452,N is a Y.,Y is an equivalent class of D.,"Given the previous statements, is N a D?",Yes,N is a D.,True
453,N is a B.,B is an equivalent class of F.,"Given the previous statements, is N a F?",Yes,N is a F.,True
454,N is a Z.,Z is an equivalent class of J.,"Given the previous statements, is N a J?",Yes,N is a J.,True
455,N is a V.,V is an equivalent class of W.,"Given the previous statements, is N a W?",Yes,N is a W.,True
456,N is a L.,L is an equivalent class of C.,"Given the previous statements, is N a C?",Yes,N is a C.,True
457,N is a M.,M is an equivalent class of U.,"Given the previous statements, is N a U?",Yes,N is a U.,True
458,N is a X.,X is an equivalent class of B.,"Given the previous statements, is N a B?",Yes,N is a B.,True
459,N is a U.,U is an equivalent class of G.,"Given the previous statements, is N a G?",Yes,N is a G.,True
460,N is a O.,O is an equivalent class of P.,"Given the previous statements, is N a P?",Yes,N is a P.,True
461,N is a S.,S is an equivalent class of E.,"Given the previous statements, is N a E?",Yes,N is a E.,True
462,N is a H.,H is an equivalent class of S.,"Given the previous statements, is N a S?",Yes,N is a S.,True
463,O is a E.,E is an equivalent class of H.,"Given the previous statements, is O a H?",Yes,O is a H.,True
464,O is a A.,A is an equivalent class of K.,"Given the previous statements, is O a K?",Yes,O is a K.,True
465,O is a I.,I is an equivalent class of U.,"Given the previous statements, is O a U?",Yes,O is a U.,True
466,O is a R.,R is an equivalent class of U.,"Given the previous statements, is O a U?",Yes,O is a U.,True
467,O is a P.,P is an equivalent class of H.,"Given the previous statements, is O a H?",Yes,O is a H.,True
468,O is a B.,B is an equivalent class of K.,"Given the previous statements, is O a K?",Yes,O is a K.,True
469,O is a Q.,Q is an equivalent class of B.,"Given the previous statements, is O a B?",Yes,O is a B.,True
470,O is a D.,D is an equivalent class of L.,"Given the previous statements, is O a L?",Yes,O is a L.,True
471,O is a C.,C is an equivalent class of Q.,"Given the previous statements, is O a Q?",Yes,O is a Q.,True
472,O is a C.,C is an equivalent class of X.,"Given the previous statements, is O a X?",Yes,O is a X.,True
473,O is a Q.,Q is an equivalent class of W.,"Given the previous statements, is O a W?",Yes,O is a W.,True
474,O is a I.,I is an equivalent class of S.,"Given the previous statements, is O a S?",Yes,O is a S.,True
475,O is a Q.,Q is an equivalent class of U.,"Given the previous statements, is O a U?",Yes,O is a U.,True
476,O is a W.,W is an equivalent class of R.,"Given the previous statements, is O a R?",Yes,O is a R.,True
477,O is a F.,F is an equivalent class of X.,"Given the previous statements, is O a X?",Yes,O is a X.,True
478,O is a P.,P is an equivalent class of Q.,"Given the previous statements, is O a Q?",Yes,O is a Q.,True
479,O is a E.,E is an equivalent class of I.,"Given the previous statements, is O a I?",Yes,O is a I.,True
480,O is a L.,L is an equivalent class of R.,"Given the previous statements, is O a R?",Yes,O is a R.,True
481,O is a Z.,Z is an equivalent class of T.,"Given the previous statements, is O a T?",Yes,O is a T.,True
482,O is a A.,A is an equivalent class of I.,"Given the previous statements, is O a I?",Yes,O is a I.,True
483,O is a V.,V is an equivalent class of T.,"Given the previous statements, is O a T?",Yes,O is a T.,True
484,O is a E.,E is an equivalent class of R.,"Given the previous statements, is O a R?",Yes,O is a R.,True
485,O is a C.,C is an equivalent class of P.,"Given the previous statements, is O a P?",Yes,O is a P.,True
486,O is a N.,N is an equivalent class of P.,"Given the previous statements, is O a P?",Yes,O is a P.,True
487,O is a I.,I is an equivalent class of N.,"Given the previous statements, is O a N?",Yes,O is a N.,True
488,O is a F.,F is an equivalent class of I.,"Given the previous statements, is O a I?",Yes,O is a I.,True
489,O is a Y.,Y is an equivalent class of E.,"Given the previous statements, is O a E?",Yes,O is a E.,True
490,O is a X.,X is an equivalent class of D.,"Given the previous statements, is O a D?",Yes,O is a D.,True
491,O is a I.,I is an equivalent class of M.,"Given the previous statements, is O a M?",Yes,O is a M.,True
492,O is a Y.,Y is an equivalent class of S.,"Given the previous statements, is O a S?",Yes,O is a S.,True
493,O is a W.,W is an equivalent class of C.,"Given the previous statements, is O a C?",Yes,O is a C.,True
494,O is a A.,A is an equivalent class of U.,"Given the previous statements, is O a U?",Yes,O is a U.,True
495,O is a D.,D is an equivalent class of J.,"Given the previous statements, is O a J?",Yes,O is a J.,True
496,P is a H.,H is an equivalent class of G.,"Given the previous statements, is P a G?",Yes,P is a G.,True
497,P is a Z.,Z is an equivalent class of O.,"Given the previous statements, is P a O?",Yes,P is a O.,True
498,P is a C.,C is an equivalent class of S.,"Given the previous statements, is P a S?",Yes,P is a S.,True
499,P is a V.,V is an equivalent class of G.,"Given the previous statements, is P a G?",Yes,P is a G.,True
500,P is a R.,R is an equivalent class of T.,"Given the previous statements, is P a T?",Yes,P is a T.,True
501,P is a W.,W is an equivalent class of E.,"Given the previous statements, is P a E?",Yes,P is a E.,True
502,P is a G.,G is an equivalent class of K.,"Given the previous statements, is P a K?",Yes,P is a K.,True
503,P is a I.,I is an equivalent class of S.,"Given the previous statements, is P a S?",Yes,P is a S.,True
504,P is a R.,R is an equivalent class of A.,"Given the previous statements, is P a A?",Yes,P is a A.,True
505,P is a E.,E is an equivalent class of B.,"Given the previous statements, is P a B?",Yes,P is a B.,True
506,P is a R.,R is an equivalent class of S.,"Given the previous statements, is P a S?",Yes,P is a S.,True
507,P is a D.,D is an equivalent class of N.,"Given the previous statements, is P a N?",Yes,P is a N.,True
508,P is a H.,H is an equivalent class of E.,"Given the previous statements, is P a E?",Yes,P is a E.,True
509,P is a V.,V is an equivalent class of N.,"Given the previous statements, is P a N?",Yes,P is a N.,True
510,P is a M.,M is an equivalent class of K.,"Given the previous statements, is P a K?",Yes,P is a K.,True
511,P is a V.,V is an equivalent class of R.,"Given the previous statements, is P a R?",Yes,P is a R.,True
512,P is a U.,U is an equivalent class of M.,"Given the previous statements, is P a M?",Yes,P is a M.,True
513,P is a Z.,Z is an equivalent class of X.,"Given the previous statements, is P a X?",Yes,P is a X.,True
514,P is a H.,H is an equivalent class of V.,"Given the previous statements, is P a V?",Yes,P is a V.,True
515,P is a F.,F is an equivalent class of C.,"Given the previous statements, is P a C?",Yes,P is a C.,True
516,P is a Q.,Q is an equivalent class of C.,"Given the previous statements, is P a C?",Yes,P is a C.,True
517,P is a W.,W is an equivalent class of R.,"Given the previous statements, is P a R?",Yes,P is a R.,True
518,P is a H.,H is an equivalent class of W.,"Given the previous statements, is P a W?",Yes,P is a W.,True
519,P is a N.,N is an equivalent class of L.,"Given the previous statements, is P a L?",Yes,P is a L.,True
520,P is a M.,M is an equivalent class of Y.,"Given the previous statements, is P a Y?",Yes,P is a Y.,True
521,P is a J.,J is an equivalent class of W.,"Given the previous statements, is P a W?",Yes,P is a W.,True
522,P is a C.,C is an equivalent class of W.,"Given the previous statements, is P a W?",Yes,P is a W.,True
523,P is a W.,W is an equivalent class of G.,"Given the previous statements, is P a G?",Yes,P is a G.,True
524,P is a O.,O is an equivalent class of D.,"Given the previous statements, is P a D?",Yes,P is a D.,True
525,P is a H.,H is an equivalent class of U.,"Given the previous statements, is P a U?",Yes,P is a U.,True
526,P is a K.,K is an equivalent class of Z.,"Given the previous statements, is P a Z?",Yes,P is a Z.,True
527,P is a A.,A is an equivalent class of K.,"Given the previous statements, is P a K?",Yes,P is a K.,True
528,P is a M.,M is an equivalent class of T.,"Given the previous statements, is P a T?",Yes,P is a T.,True
529,Q is a V.,V is an equivalent class of G.,"Given the previous statements, is Q a G?",Yes,Q is a G.,True
530,Q is a R.,R is an equivalent class of Y.,"Given the previous statements, is Q a Y?",Yes,Q is a Y.,True
531,Q is a H.,H is an equivalent class of K.,"Given the previous statements, is Q a K?",Yes,Q is a K.,True
532,Q is a G.,G is an equivalent class of C.,"Given the previous statements, is Q a C?",Yes,Q is a C.,True
533,Q is a P.,P is an equivalent class of D.,"Given the previous statements, is Q a D?",Yes,Q is a D.,True
534,Q is a U.,U is an equivalent class of K.,"Given the previous statements, is Q a K?",Yes,Q is a K.,True
535,Q is a P.,P is an equivalent class of J.,"Given the previous statements, is Q a J?",Yes,Q is a J.,True
536,Q is a L.,L is an equivalent class of T.,"Given the previous statements, is Q a T?",Yes,Q is a T.,True
537,Q is a K.,K is an equivalent class of O.,"Given the previous statements, is Q a O?",Yes,Q is a O.,True
538,Q is a G.,G is an equivalent class of A.,"Given the previous statements, is Q a A?",Yes,Q is a A.,True
539,Q is a W.,W is an equivalent class of Z.,"Given the previous statements, is Q a Z?",Yes,Q is a Z.,True
540,Q is a L.,L is an equivalent class of A.,"Given the previous statements, is Q a A?",Yes,Q is a A.,True
541,Q is a F.,F is an equivalent class of Y.,"Given the previous statements, is Q a Y?",Yes,Q is a Y.,True
542,Q is a I.,I is an equivalent class of E.,"Given the previous statements, is Q a E?",Yes,Q is a E.,True
543,Q is a H.,H is an equivalent class of J.,"Given the previous statements, is Q a J?",Yes,Q is a J.,True
544,Q is a S.,S is an equivalent class of V.,"Given the previous statements, is Q a V?",Yes,Q is a V.,True
545,Q is a B.,B is an equivalent class of Y.,"Given the previous statements, is Q a Y?",Yes,Q is a Y.,True
546,Q is a Y.,Y is an equivalent class of W.,"Given the previous statements, is Q a W?",Yes,Q is a W.,True
547,Q is a Z.,Z is an equivalent class of E.,"Given the previous statements, is Q a E?",Yes,Q is a E.,True
548,Q is a K.,K is an equivalent class of T.,"Given the previous statements, is Q a T?",Yes,Q is a T.,True
549,Q is a A.,A is an equivalent class of C.,"Given the previous statements, is Q a C?",Yes,Q is a C.,True
550,Q is a P.,P is an equivalent class of B.,"Given the previous statements, is Q a B?",Yes,Q is a B.,True
551,Q is a A.,A is an equivalent class of L.,"Given the previous statements, is Q a L?",Yes,Q is a L.,True
552,Q is a Y.,Y is an equivalent class of M.,"Given the previous statements, is Q a M?",Yes,Q is a M.,True
553,Q is a L.,L is an equivalent class of X.,"Given the previous statements, is Q a X?",Yes,Q is a X.,True
554,Q is a M.,M is an equivalent class of V.,"Given the previous statements, is Q a V?",Yes,Q is a V.,True
555,Q is a I.,I is an equivalent class of O.,"Given the previous statements, is Q a O?",Yes,Q is a O.,True
556,Q is a J.,J is an equivalent class of N.,"Given the previous statements, is Q a N?",Yes,Q is a N.,True
557,Q is a Z.,Z is an equivalent class of R.,"Given the previous statements, is Q a R?",Yes,Q is a R.,True
558,Q is a X.,X is an equivalent class of W.,"Given the previous statements, is Q a W?",Yes,Q is a W.,True
559,Q is a Z.,Z is an equivalent class of Y.,"Given the previous statements, is Q a Y?",Yes,Q is a Y.,True
560,Q is a T.,T is an equivalent class of V.,"Given the previous statements, is Q a V?",Yes,Q is a V.,True
561,Q is a I.,I is an equivalent class of N.,"Given the previous statements, is Q a N?",Yes,Q is a N.,True
562,R is a Z.,Z is an equivalent class of Y.,"Given the previous statements, is R a Y?",Yes,R is a Y.,True
563,R is a U.,U is an equivalent class of E.,"Given the previous statements, is R a E?",Yes,R is a E.,True
564,R is a D.,D is an equivalent class of M.,"Given the previous statements, is R a M?",Yes,R is a M.,True
565,R is a X.,X is an equivalent class of A.,"Given the previous statements, is R a A?",Yes,R is a A.,True
566,R is a S.,S is an equivalent class of U.,"Given the previous statements, is R a U?",Yes,R is a U.,True
567,R is a U.,U is an equivalent class of K.,"Given the previous statements, is R a K?",Yes,R is a K.,True
568,R is a U.,U is an equivalent class of H.,"Given the previous statements, is R a H?",Yes,R is a H.,True
569,R is a Z.,Z is an equivalent class of T.,"Given the previous statements, is R a T?",Yes,R is a T.,True
570,R is a Y.,Y is an equivalent class of G.,"Given the previous statements, is R a G?",Yes,R is a G.,True
571,R is a J.,J is an equivalent class of H.,"Given the previous statements, is R a H?",Yes,R is a H.,True
572,R is a M.,M is an equivalent class of N.,"Given the previous statements, is R a N?",Yes,R is a N.,True
573,R is a H.,H is an equivalent class of T.,"Given the previous statements, is R a T?",Yes,R is a T.,True
574,R is a H.,H is an equivalent class of M.,"Given the previous statements, is R a M?",Yes,R is a M.,True
575,R is a C.,C is an equivalent class of E.,"Given the previous statements, is R a E?",Yes,R is a E.,True
576,R is a J.,J is an equivalent class of U.,"Given the previous statements, is R a U?",Yes,R is a U.,True
577,R is a H.,H is an equivalent class of K.,"Given the previous statements, is R a K?",Yes,R is a K.,True
578,R is a O.,O is an equivalent class of V.,"Given the previous statements, is R a V?",Yes,R is a V.,True
579,R is a S.,S is an equivalent class of C.,"Given the previous statements, is R a C?",Yes,R is a C.,True
580,R is a P.,P is an equivalent class of F.,"Given the previous statements, is R a F?",Yes,R is a F.,True
581,R is a C.,C is an equivalent class of P.,"Given the previous statements, is R a P?",Yes,R is a P.,True
582,R is a T.,T is an equivalent class of C.,"Given the previous statements, is R a C?",Yes,R is a C.,True
583,R is a N.,N is an equivalent class of K.,"Given the previous statements, is R a K?",Yes,R is a K.,True
